text,is_kelas
ahokdjarot yg bikin masalah di spin ke kite minum obat dulu gih ed u a u bd ed u b u d,-1
halo tweeps h jelang coblos kali ini gerilya bertemu dengan warga cidodol grogol s,0
jangan pilih agussylvi too dangerous,-1
jangan lupa ajakin sapa tau mau mosiing dr atas sound,-1
tuhan cabut nyawa para tukang ngrecokin di nkri ini,-1
lihat wajah sby wajah kasih,0
buka tanding futsal jebol gawang,0
beri sandang disabilitas uang kerja,0
dukung anak purntni polri,0
musik adalah bahasa universal come and e cc,0
untung saya tidak terima di itb dulu jd kgk bajak,-1
paling juga nanti suruh masuk ke tni lagi dgn alas cuti orng culas kan begitu,-1
hayoo ia itb nya ga rasa ksh statement ini bagaimana timses,0
orang madura mesti pilih,1
sekal orang yg nista agama sadap mantap presiden dan hardik ulama perlu boikot,-1
misal ketika gilir bertanya pada ahokdjarot abang agussylvi dan abang aniessandi bilang kami tidak ada tanya ed u a u bd ed u b u ed u a u bd ed u b u,0
bagaimana ya kalau pada debat ke abang agussylvi dan abang aniessandi tidak usah bertanya atau jawab tanya ahokdjarot,0
seremm juga politik ini,0
harus anda ngaca dan sikat gigi apa damai juga jadi kalau mimpin dki dasar gadu,-1
aksi apalagi ni ntar,-1
ini video masa dikit bgt hati payung plg blkg sepi kosong tidak hujan hujan deh,-1
dlm situasi apa ulama adalah panutan yg hrs taat,0
hadir,0
besok sabtu bapak,0
abang buka acara fun futsal,0
jaga agam daya ekonomi rakyat coblos no agussylvi agussylvi,1
amin moga tahta munafik mereka bisa segera runtuh,0
mgkin abang aniessandi abang agussylvi perlu keris kolomisani biar jiwa senopat,0
ed u a u bd ed u b u mereka sdh jelas anti bhineka tunggal ika ed u a u bd ed u b u,-1
moga tahta munafik mereka bisa segera runtuh,0
anak bapak sama kepo dan kayak ulat nangka,-1
kereen gokil,1
hahaaha kreatif nya lucu good,1
yakin d indonesia hukum masih ada jujur saja,0
biar hukum jalan suai kaidah dan norma,0
tentu pilih tgl pilgub dki ga alam kerja nyata,-1
gagal jd gubernur dki dan gigit jari,-1
lah kok suruh umat yg nah diri,-1
ada apa dengan kaki sby haha kok item sby jangan lupa diet po makin mekar saja nih sby liat,-1
tag fb ku juga ya,0
semua jual ulama buat raih suara haha ini nista bukan abang,-1
ini tim senpai kok kreatif banget salut sm yg edit lucu ed u a u bd ed u b u ayo dong tim senpai jg,1
moga aemua nah diri masuk media dan timsesnya,0
mari kita dukung paslon satu,1
d jl duku srengseng kembang bapak reteny ga netral mnggrakn dukungn utk bhkn grobak s,1
masa depan bangsa ada pada anak muda untuk jakarta lebih baik,1
pilih yang amanah percaya rakyat,1
urus mulut sendiri saja suseh apelagi ngurus jakarte pilih yang jaga sopan santun,-1
timses benar atw tidak info rapat baris awas mereka jangan lengah jika,0
saya jakin sekal warga nu muhamadyah semua warga muslim pilih agussylvi,1
dpt dukung dr anak purnawirawan tni polri,1
bapak abang bapak di twitter anda lebih rebut swing voters yg cerdas jangan lempar issue yg bodoh,0
kalau bapak tidak rasa pasang kenapa anda suruh klarifikasi bagaimana siih timses ring abang ini,-1
iya marahin tuch sby,-1
dan yg info anda kalau itu yg masang pihak bapak siapa bapak masak tidak punya intelijen sendiri,-1
tim tras ikut kompetisi piala agussylvi agussylvi,0
jiahaaha masak timses ring abang kualitas kayak gin penuh prasangka gin cek dulu bapak duuuh parah hiks,-1
mau tahu siapa yang sadap sby nih cluenya gt gt saya percaya presiden tahu dari intelijen,0
kamu omong apa sih agussylvi,-1
maksud kamu patung liberty yg di amerika itu abang ed u a u bd ed u b u,0
rt bagi info yg sedang di komsumsi publik para koruptor musuh international pilih po,0
incumben hari hari kerja adalah kampanye mata rakyat,0
amin menang,1
anda calon dan itu jadi incumben pasti saya plih mereka,0
doh makan meuni goreng semua ga sehat,-1
lompat bapak untuk tahu dan mensurvey langsung bukan untuk teori terus moshing deh c,-1
cuma abang mpok yang kami pilih,1
salam ed u a u bd ed u b u jari dari sahabat di twin tower utk,1
hrp antisipasi,0
berfikir positif saja mungkin masih cari jwbn buat ksna ed u a u bd ed u b u a ed u a u bd ed u b u ed u a u bd ed u b u,0
orang gemuk susah duduk sila,0
kita tahu sodor anak untuk tarung sini masih ada teka teki yg belum jawab apa ahay,0
para ustad dan jamaah pilih agussylvi agussylvi,1
pemimpin yang besar adalah pemimpin yang hormat ulama,1
juang ini adalah ibadah hanya restu dari allah saya harap,0
krn ga bs brsaing sht mnta bntuan mu fpi pke agama utk begal ahokdjarot itu cra buzuk,-1
itu sby sama hr tampang stress abis,-1
kalau ghitu bikin angkot taksi badjaj gojek uber busway dll ngapung untuk perempuan cc,-1
halal sgl cara,-1
wat gembrot e bapak bapak,-1
kamu sudah tahu ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,-1
fatwa mu berlaku buat muslim se indonesia pilih pemimpin muslim,1
sopan santun kepada ustad dan tokoh ulama,0
ada yg salah cuk,-1
ada isu seperti ini waspada,0
hati bapak lama kaki bisa semut nanti tidak bisa jalan bahaya kan dri gemar lagu ebiet,-1
hormat dan harga ulama,0
benar yg cagub ini apa istri koq malah yg getol kampanye dia,-1
berani nggak,0
tukang hastag dan lagi rebut ulama memanfatkan situasi yg terus dikomporin sama or,-1
eh neh besan yg atu ini ngintili terus ya,-1
hati gula darah naik bapak makan manis semua itu,-1
dablo yang turun itu ahokdjarot coba lihat oct msh sekarang ape tidak lolos p amin,-1
buat apbd t sih hrs ada kecuali khusus jgnkan agama firaun aj dbawa ke arena debat ed u a u bd ed u b u,-1
hak saya atur uu,0
hanya berlaku untuk dki dst abang ed u a u bd ed u b u ed u a u bd ed u b u,0
partai usung dan usung calon non muslim tidak di pilkada daerah lain usung kan mana mu mana fpi ed u a u bd ed u b u,0
sby en jadi gubernur sby en jadi presiden ed u a u bd ed u b u konpers kami keluarga tidak politik lagi,-1
ahokdjarot janji selesa waduk yang mangkrak,0
haha sby badan paling gemuk sendiri mmg repot kalau punya anak gk bisa saing dgn ahokdjarot,-1
dan program kalean yg jelas itu akhir cuma satu alat agama islam,-1
jakarta stabil aman sentosa coblos no agussylvi agussylvi,1
mau gemana lagi,0
umat islam sejahtera jakarta aman sentosa coblos no agussylvi agussylvi,1
yg asli betawi mpok agussylvi lo coblos no agussylvi agussylvi,1
pbnu warga nu tidak akan pilih ahokdjarot silah ambil untung oleh,-1
apa tantang santun hadap,0
daya warga betawi coblos no agussylvi agussylvi,1
utama nilai nilai manusia,0
wih asal klaim malu ed u a u bd ed u b u jangan pilih pilih saja,-1
coblos no agussylvi agussylvi rp m per th per rw pemberdayaan komunitas rt rw,1
coblos no agussylvi bangun tanpa gusur,1
sby perlu diet,0
hehe sbenernya ga en berfikir negatif soal pilkada kali ini tapi ya ada benang merah itu ada ed u a u bd ed u b u,0
dulu saya harap karir anda sampai ke panglima tni tp sayang anda tidak sabar,-1
gara survey ambruk malah ngerepotin sby semalem sowan ke majelis tabligh kan kasiha,-1
sby makin babak belur gt sendiri tohh biarin rakus kuas,-1
janji janji palsu dari,-1
semalem sby ktmu majelis tabligh mintak tolong turun gunung karena survei anak,-1
kjp plus juga untuk anak difabel,0
abang jual ketoprak,0
kadang si fa sk ngeselin tp kali ini dia bener,0
sudah saya bilang kalau bukan prajurit tempur moso prajurit tempur cantik,-1
khn sudah undur diri jadi prajurit tni jadi bukan prajurit tni lagi donk tni itu netral,-1
agussylvi mis agama jangan rendah untuk tuju politik gt,0
mau nambah rptra agussylvi jadi junior tsamara dulu saja,0
hasil ribut tgl yg untung,0
oon kalau agussylvi silvy bikin spanduk macam gitu paling orang itu yg bikin,-1
info buat abang waspada bapak,0
kalian emang hebat,1
spanduk itu pasang mana bila boleh tahu terimakasih,0
biasa timses agussylvi emank maen catut,-1
nomer rasis najis,-1
kalah atau menang tidak penting ya baah yg penting jadi tajeerrr dan lancar lancar,-1
bapak malu maluin sekal ya dr kirim bingkis sampai sms gin hati tidak bisa beli b,-1
ya ampun si bapak lupa kalau sudah kasih kaos dari dasar bapak penghianat agussylvi,-1
integritas itu arti boleh nabrak atur krn bapak dulu presiden perwira aktif boleh bisnis ya,0
siap kiai,1
siapa ya yg di maksud,0
abang mpok kalau nyontek program itu yg cerdas kek anda dua terjemah ya colek,-1
gusssss kamu baca ya jangan sampai kagak baca ini kata,0
ciri khas tiga paslon saat kampanye,0
terus apa yg sudah laku abang mbak untuk dki saja belum pernah kok sok care warg,-1
apa apa sby mandiri dong bro,-1
bukan balik fpi nu mu angkat sbg gubernur dki sbg presiden r,-1
tanya orang saja ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
bapak cengeng lebay mental kopral peta politik mudah baca arah ed u a u bd ed u b u e ed u a u bd ed u b u e,-1
kampanye yang sekadar tebar janji yang tidak realistis perlu tanggal seperti kampanye,-1
yakin ini tweetnya si abaah itu,0
abang kamu ini kok lucu tenan ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u cc,-1
twit ini jujur ya cc in aah,0
lohhh nyata bapak pernah jg sadap ya kok g heboh ed u a u bd ed u b u a,1
buat jakarta yg pasti saja deh ogah banget yg masih baru ajar magang tampang ganteng cuma kalau,-1
kaga mau pilih yg abal,-1
klu jkt darurat perang saya dukung agussylvi bela jkt tp kalau gubernur maap deh mpok itu anak tidak bs apa,-1
reklamasi kumpar uang dan kuasa,-1
etika memang jangan bertemu sbb abang di calon abang sdangkan abang c,0
alas tidak pilih dan tidak layak pilih,-1
dia yang belum tentu berani lawan korupsi colek,-1
eya dan makin tiarap terjun bebas,-1
klw ex presiden sj trancam bs dsadap bgmn rakyat,-1
ke kalangan atas terima ke bawah juga bisa,0
mngkin relokasi dengan banjir air bah kirim cara simultan dgn volume air yg positif,-1
bukan dasar survey tapi hasil gerilya langsung dilaog dgn warga dan lho u d u fef,1
bagaimana nih abang memang unggul hebat ed u a u bd ed u b u komen point yg tidak pro,1
maksud yg kaye di pic ini kali,0
yg ga ngerti arti setelah usut koq malah koar mentang deket sama ayank beb,-1
terus harus milih gituu waduhh ntar jakarta apung bagaimana haha,-1
bapak henti ganggu presiden,-1
coblos nomor satu pd tgl february satu kita menang nomor satu,1
ko bapak agussylvi mirip saya ya ed u a u bd ed u b u ed u a u bd ed u b u,0
mangkanye cang nyari bini yg pinteran dikit napah bini bloon pelihara wkakakaa,-1
omong ikut ngapung juga,-1
kalau tanskripnya bukan dari sadap bagaimana bapak apa g malu,-1
catut nama cc ga malu,-1
wow paslon no catut nama iaitb ga malu,-1
silah simak,0
suka tidak nyambung kalau kasih tanya mending yang jelas jawab,-1
pilih cerdas anak muda jkt yg ingin ubah,1
bapak follow twitter nya bapak kali ya kok program nya hampir mirip gt,-1
awas milu curang,0
astagaaaaa haha kacau ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,-1
kelihatanya polisi tidak anggap kasus sadap tlpn bapak sby masalah yg serius,-1
ke pbnu untuk minta doa restu,0
bu masa abang ada yg ngledekin sih laporin ke saja bu biar di cekek leher,0
saya emang dikit lalot jdi hrs hafal yg mau dbicarakan jujur ed u a u bd ed u b u woooiii jangan ngeledek,-1
hmm mmng lihat kl hafal kl gin mimpin bakal sengsara tahun amit,-1
tuju feb siap antar raih menang,1
indikator sejahtera koq hanya pemeluk agama tentu salah nyagub mesti di suriah arab sono yg tuju rt,-1
wong dalang dia haha,-1
cc ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u salam u c pasti putar rakyat jkt cerdas yg akn gulir,1
wah kenapa cagubdki tembak kenapa cagubdki,0
selamat pagi salam akhir pekan tetapd semangat jaga soliditas,0
ya ialah siapa lagi,0
wajar ortu bela anak walau lebay nyinyir,-1
sby koropsi,-1
ayo waspada,0
abang agussylvi selfie dulu kata ibu ibu dukung di gor,0
coblos no agussylvi agussylvi hidup indah dan seri,1
pkl cukur rambut eksis ramai murah sehat jangkau rakyat,0
pkl rtrw ronda jam menang no agussylvi,1
satu tiga satu tiga satu tiga dua tenggelam,1
top banget begini suasana konser saya dari udara,1
dulu kagum ga kya ibas ikut politik jdi begini cyk bngt masih mentah sudah di petik,-1
tuh bapak buk abang mbak,0
analisa kampung,-1
saya prihatin dan aniaya curhat donk huhuhu,-1
mju terus,1
saya upaya jaga indonesia tetap damai cc,0
kalau tidak sayang warga bukan pemimpin jakarta cc,0
kata bikin rapung tsay,-1
jilat itu kecut emis gukgukguk,-1
abang tni selalu satu,1
program blt sementara emng brp bnyk uang om,0
sebut situasi jakarta prihatin ajak warga pilih,0
dear bapak agussylvi saya asa dari daerah sudah thn di jakarta saya ingin sekal punya ktp jakarta dan dukung langsung,1
suara roket akibat ancam posisi moga allah bantu kita atas rusak nya negri ini,1
tuju abang ed u a u bd ed u b u d,1
kyknya yth akan pimpin sndiri tim menang sgala jurus cipta q,-1
bilang dia adalah dia bukan sby bilang agussylvi sudah mandiri eh sby sekarang ikut ngerecoki,-1
gagal maning gagal maning u u fef ed u a u bd ed u b u a ed u a u bd ed u b u ed u a u bd ed u b u ab ed u a u bd ed u b u a,-1
tidak mau tahu mau keluar kandang pun tidak urus,-1
bawa ke tempat service di tambur cell atau cikeas cell,-1
tim sukses juang jangan sampai digit tanda itu mulai ada,-1
penting nih bapak buat bapak bapak skalian,0
imlek nasional jaga kebhinnekaan bangun toleransi jadi kuat,0
alhamdulillah dpat dukung dri,1
moga sukses selalu,1
nomer malah liat alay,-1
bisa jadi yang maksud dlm debat pilgub kait asal bapak suka jadi kubu paslon ed u a u bd ed u b u,-1
pls rt biar makin baper tidak ada yang lompat lho,-1
ya nunggu banget buat pecah misteri rumah apung yang meybe ngambang,-1
nanti buat tertawain rumah apung nya agussylvi itu rumah apa kerdus,-1
pasti milih krn yang sering di jelek biasa yang kerja yg di musuhin biasa lbh baik ngaca,-1
waduh kl duduk bareng sby baru liat culun kyk anak sma,-1
efek mosing iya malah mata tampak nanar mimik wajah seperti tekan gitu kenapa ya,-1
bahkan dgn nyicil mobil ello bs punya mobil mski itu nyicil alias ngutang,-1
dari pada diam tapi gitu saja aduh mikir yo pakek otak yang luas gitu mikirnya,-1
aduh tidak kangen bgt saya sama era sby ellu saja kli yg kangen yg lain ogan,-1
mantan ya mantan jangan baper donk,-1
lah yg ellu nela itu kelas bagaimana bisa jelasin prestasi tidak,-1
apel siaga siap kembali korupsi ke jakarta dan menegakkkan dinasti feodal gurita cikeas,-1
terus dgn tampang sok yakin padahal raut wajah saja tidak yakin,-1
itu keluarga kok pada manyun semua ed u a u bd ed u b u ad,-1
moga tetap tenang dan insya allah oleh suara dlm pilgub tetap no satu banyak suara,1
itu td anak kecil balita sambil susu buanyak sekal,-1
mantap anak raja namun sederhana btw foto kapan ni ed u a u bd ed u b u ed u a u bd ed u b u,1
kira abang agussylvi mikir apa ya,0
biarpun saat ini ahokdjarot bak layang yg main tp justru allah mmanfaatkan ahokdjarot utk memunculkn ulama munafik sprt fpi dkk,1
salam jari bapak,1
hehe di bibir sih indah bgt ucap bro tpi yg pancing di air keruh bukan lebaran kuda bro hehehe preeeetttt,-1
pagi tadi isi latih medsos positif utk dukung juang tanpa fitnah,0
tetap diri walaupun hujan turun untk bapak tidak perlu suruh geser geser kaya,1
klau yg bicara bkn islam ya aneh,0
ini nih yg salah hidup ed u a u bd ed u b u kan moshing mulu ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bc,-1
ed u a u bd ed u b u mmng baik tapi skrang sngt salah tempat diri d dunia politik saat ini h krna sby nya yg rakus,-1
haha tatap mata kosong kasi kamu agussylvi,-1
ayo pilih nomor untuk cilacap banjarnegara dan untuk jakarta,1
ngikutin ambisius nya keluarga nya,-1
bismillah inshaa allah agussylvi agussylvi menang pilkada dki putar dan jadi pemimpin yg amanah aamin,1
smakin sby ngoceh smakin trpuruk suara agussylvi krn rkyt jkt smakin ga sk lihat oceh sby,-1
kebelet di sar antri kalau belum waktu telor tidak usah mancal mancal,-1
asli sih bagus tp kerena di karbit di paksa masak jadi nanar,-1
siapa yang mau bayar kamu mahluk gaib wakkkkk,-1
firasat y sdh mulai nampak bakal gagal saya demikian gum,-1
tambah tau manfaat ketua mu,-1
suara agussylvi nyungsep itu krn hsl debat yg program krjnya ga jls wrga jkt brpkir realistis sekarang ulah sby,-1
khok tatap mata kosong kek tekan bathin ya ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ngikutin intrusi sby sih ed u a u bd ed u b,-1
coba dianalisa mimik ini,0
saing nih bapak,0
kasih tahu,0
siang tadi sama unjung acara apel siaga partai dukung agussylvi agussylvi,0
majemuk ya terus ini apa kalian keluarga sehat yakin ga perlu cek psi,0
jangan ada dusta antara kita,0
dari sini mula semua heboh,0
kosakata baru sbysyndrome itu suatu kondisi mana anda rasa selalu sadap dan mata mata,0
ayo besar hati cek bareng dgn tim sukses saksi,0
kasihan ya sampai ngarang di bayar berapa kamu min nasi bungkusss wakkkk,-1
moga kalau nggak ke pilih nggak balik benci bapak,-1
pasti antara dan atau dan,1
tolong bilangin sama sby lihat nih presiden kita keren kan ini waktu beliau masih jadi gubernur,1
surga dunia,0
modus yg sama kek pilpres jasmerah,-1
rakyatx susah menterix pd ketangkep kpk demi siapa semua itu,-1
heee hee hee sudah dapat pasti akan gagal tuh,-1
enak ya sepeda di area hijau hasil karya ahokdjarot salam jari,1
terimakasih bapak zul atas dukung salam jari menang put,1
siap bapak ayo kompetisi dgn sehat bapak jangan main sara ed u a u bd ed u b u a ed u a u bd ed u b u a,0
prihatin karena kalah dan buang duit sby,-1
pakai photoshop bisa coba saja,0
emg bapak ma ruf main twitter ya ed u a u bd ed u b u ed u a u bd ed u b u,0
kok bisa abang,0
raja hoax kerah segala kemapuan untuk menang kompetisi bahkan dengan cara kotor,-1
dah jadi habit seperti halal segala cara untuk capai menang,-1
en menang tidak gin amat juga lah dah pada strees kek nih timsesnya,-1
gile bikin hoax maximal banget shame on you,-1
harus sby tahan nafsu untuk curhat sampai pilkada dki selesai saya yakin tim juga kesal dgn blunder yg buat sby,-1
saran ane mending jadi cabup pacitan saja cukup kata sby saja,-1
daftar ulang ke tni ato jd usaha property kampung rapung ed u a u bd ed u b u d,-1
sudah mau ngelak seperti apa bukti yang dukung anda afiliasi dengan fpi sudah sera,-1
bu marlina mantapd,1
tidak di sini,0
ayo pilih nomor untuk cilacap banjarnegara untuk jakarta yang baik tetap nomor,1
emng bnr yg ada nyungsep suara,-1
agussylvi ketoprak,-1
apakah benar tolong di cek benar biar adil dan jujur,0
arti ada yang mau jerumus orang kyai besar dalam main ini kalau benar laknatullah,-1
insya allah menang sehat satu putar amin yra,1
analisa dua dia ingin manfaat nu lalu bapak ma ruf agar bisa pilih manfaat sidang ahokdjarot dan bapak ma ruf,-1
jadi sby mau pindah cemohan dan olok olok itu ke diri karena elektabilitas makin anjlok jauh dari ahokdjarot,-1
stamina luar biasa hari tidak ada capek nya abang ed u a u bd ed u b u aa ed u a u bc ed u bf u bc komitmen layan semua mejelis tinggi aga,1
agar tidak serang jelang pilkada ini apalagi orang sudah jenuh dengan akting agussylvi dan tim yang begitu begitu saja,-1
ini contoh g nyambung kalau daerah hobi dangdut masa ngasih nyanyi rock,-1
pertama sby cerita mau strategi dia biar diri jadi bahan olok olok agar tidak jadi olok olok,0
fitnah eror dari tim,-1
yg bilang orang lain aneh biasa paling aneh sendiri haha,-1
ikut delapan sifat unggul pemimpin sejati,0
rakyat bingung punya rakyat bolot punya rakyat kandang kambing punya siapa,-1
hasthabrata diri dari kata hastha yang arti delapan dan kata brata yang arti sifat baik,0
bagaimana ini makin genjar saja hoakny,-1
cc cagub mantan tni cc cagub mantan menteri,-1
dalam khasanah budaya jawa kuno sedikit ada empat ajar filsafat kepemimpinan,0
tweeps malam minggu enak sinau sama eyang kena teori kepemimpinan jawa mau di share tweeps oke dech,0
ame nyang ini banyak mane ji orangnye muke gile u c ed u a u bd ed u b u,-1
ayo pls klarifikasi di tl lo angan cuma yg hoax saja tanpa klarifikasi,0
pantesan ktp ane g jadi,0
kerennn u c ed u a u bc ed u bf u bb,1
rapat baris lwn u d,1
seluruh foto di tanah abang adalah hasil karya tim agussylvi,0
semoha agussylvi jadi gibernur tahun itu kalau ada yg dukung,-1
foto paslon no lebih besar dr paslon no no sengaja kah,0
ya e kasihan di zolimi dan aniaya,-1
kasihan di zolimi dan aniaya,-1
ahypenyebarhoax patah hoaxnya oleh ketua komisioner hati hoax,-1
maz mau moshing gk mumpung ada panggung nih ed u a u bd ed u b u skalian mpok,-1
tim bapor poros relawan rakyat,0
kerrreen mbah,1
amanat buat bapak dan mpok silvi yg menang tlong bongkar data kslahan pjbt yg sblumnya,0
ya allah tuhan yme kasihan amat i,-1
kita harus militan jangan ada curang,0
buat isu yg bakal jadi alas kenapa kalah kasihan sudah pesimis duluan partai,-1
ngecee boss ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,-1
kalau bkn salah satu calon saya bakal respek tp krn anak calon statement ini jd jijik,-1
balik kalau sby malah en buru resign utk selamat marwah keluarga ed u a u bd ed u b u ed u a u bd ed u b u,0
contoh cagub yg sayang warga krn kerja nyata berpengalaman bukan yg masih ingus,1
abang di rumah ada cermin nggak,-1
dgusur drusunkan la,0
nih konser,0
lagi kubu dan tipu rakyat selalu kabar bohong,-1
kalau sayang warga tidak adu domba,0
joni pkl somay keliling menang no agussylvi agussylvi putar,1
abang dan mbak di cover utama indonesia tatler majalah tengah atas,0
ini nene nurhayati hidup dengan orang anak yg agak terkebelakangan mental serta cucu nye yg yatim moga abang,0
tuju bro abang roy bisa nya koar koar yg negatif terus,-1
gerilya pasti dukung dipilkada,0
kunjung mukim padat di tanah abang,0
ayo bapak jangan kalah u c,1
di dunia khayal,-1
plizzzz jangan moshing bapak haha,-1
sejak calon sby,0
abang pernah selesa didik di cgsc fort leavenworth kansas dlm th dgn ipk,1
tidak ada malu nyatut nama itb demi dapat dukung segala cara tabrak saja terlaaaalu,-1
tanah abang,0
timses dan timses tindak lanjut temu ini,0
ka afc bahagia di luncur kedai jakarta karya relawan inspirasi dr prog,1
ini abang dukung banyak banget siap menang hati warga jakarta,1
tiap org punya hak utk pilih calon yg percaya jadi netizen yg lain hrp maklum ed u a u bd ed u b u a ed u a u bd ed u b u a ed u a u bd ed u b u a,0
agussylvi iri dia mo ikut datang buat moshing,-1
ayo tidak usah gengsi nonton konsergue,-1
cocok jadi gubernur jatimmmmm,1
gorciracas konsolidasi parpol asli,0
bakal ada yg tidak bisa tidur nih cc ayo kita gembira ini baru,-1
terus skarang kamu bilang anak kamu si manja calon huni rutan kpk,-1
itu sosok pemimpin yg d idam kan rakyat abang manunggaling kawulo klawan gusti tu ya yg kyak gitu,1
ktp mana ya,0
solid kompak dki,1
gerilya ke kebonmelati tanah abang,0
ingin jadi pemimpin yang satu warga,0
kebhinnekaan itu kuat kita,0
stock pemimpin masih ada dan umat damba sosok seperti abang,1
mau sich pilih ahokdjarot sudah kampanye by kinerja jadi susah,1
hoax di medsos yg milik gk jelas kejar hoax di media elektronik nyantai saja,0
sayang bener prestasi di harus abang tetap jadi tentara saja tidak usah malih jadi politi,0
kalau ga henti ga tdr ga makan ga mandi ga ngapa ngapain kampanye terus ghitu,0
pkb hadir dalam apel partai dukung dan,0
dukung dari para ormas islam tekad untuk maju atau pilih,1
jelas bonek ingus agussylvi itu adalah bahaya maut buat jakarta,-1
sekarang saya erti kenapa ada netizen yg samak dgn vicky prasetyo anggap agussylvi ini b h ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,-1
pilih bonek ingus agussylvi arti pilih kembal korupsi di jakarta,-1
bonek ingus agussylvi calon dinasti busuk gurita cikeas suka bayar orng buat ikut kampanye,-1
panas panas panas,-1
alhamdulillah dapat dukung lagi dari,1
hati ada yg mau main curang cc,0
cc timses,0
bahasa kacau balau ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,-1
jakarta butuh ubah sama pemimpin baru,1
tahun baru harap baru pemimpin baru,1
rusunawa rusunami gusur geser jkt one jkt satu cuma main kata hadeuuhhh,-1
nomor satu yg hebat untuk jakarta kita yg bermatabat,1
agussylvi agussylvi dapat dukung fkld,1
wakil ormas islam jakarta beri dukung untuk agussylvi agussylvi,1
lho mba rela abang dukung non muslim ini rusak aqidah tidak non muslim itu kafir,0
tolong ini angkat saat debat kandidat cc,0
si dtantang balik debat tuh,0
ratu hoax masih hidup nyata muahahaha,-1
terima kasih sangat bung dian,1
bukti cinta warga dki kpd tidak pernah pudar cc,1
jangan samapi salah pilih untuk kota jakarta cinta ini pilih,1
fkld pasti menang,1
alhamdulillah dapat dukung dari,1
sama kita menang untuk jakarta,1
ingat coblos kerudung jangan yg lain,1
kami warga jakarta akan jadi gubernur jakarta,1
para ulama pilih coblos nomor satu,1
pd pilkada dki kontestan yg paling penuh syarat jadi pasang serasi hanya,1
akan jadi kota jakarta yg aman tentram tertib,1
kok ulama saja mana wakil dari agama lain om hmmm ed u a u be ed u b u ed u a u be ed u b u ed u a u be ed u b u aunty,0
yuhuuu jakarta baru tanpa orba bawah kepemimpinan,1
kompak semua dukung cc,1
sama rakyat jakarta akan selalu bahagia,1
penggususran bukan satu nya pilih dlm tata lingkung jakarta,0
kita tetap satu untuk dukung nomor satu,1
ulama melik tanggung jawab untuk karakter yg muda,0
ga cuma orang dewasa keponakan ane juga ngefans,1
sejahtera umat islam jga harus hati,0
anggap mampu jaga khebhinekaan jdi alas dukung,1
tp kenapa di ig ada begini terus hapus ini kan masuk rasis,-1
kita jaga toleransi agar jakarta lebih majemuk dan satu,0
coblos nomor utk gubernur jakarta yg manusiawi,1
apakah ini akan mngarah ke pilkada dki,0
pilih nomor agar jakarta bebas dr gusur,1
moga saja bapak mantan tidak gandeng fpi untuk buat konser tanding cc,-1
lalu bantu spiritual para ulama kitq bangun jakarta berkarakter,0
insha allah kita akan fokus dan amanah,0
mari dukung dan pilih no utk jakarta lbih adab,1
bantu kami emban amanah dgn coblos no,1
moga abang mpok dpat mnjadi gubernur yg bisa dcontoh kalangan anak muda,1
satu akan kuat,0
datang tanpa bayar kami ikhlas bela no krn jujur dan anti korupsi,1
pilih agussylvi agussylvi utk jakarta bebas gusur,1
kita lanjut yg baik kita tingkat yg kurang,0
wakil dari ormas islam dukung,1
harus rabu kemaren minta anterin juta rakyat pas undang biar tidak takut ed u a u bd ed u b u a,-1
ayo gabung basketball exhibition dengan abang februari jam di gor pertamina s,0
pasti menang agussylvi agussylvi,1
mampu rawat kebhinnekaan ed u a u bd ed u b u u d ed u a u bc ed u bf u bb,1
akan jalan di satu perahu agussylvi agussylvi nomor satu,1
insyaallah menang di pilkada jakarta,1
doa dan doa selalu iring,1
coblos no karena kita satu,1
amin di dukung,1
tim sudah antisipasi,0
hasil ane mohon turun tim bapak bu,0
jabat enak perempuan pun dapat,0
ini social experiment saya ttg sebab macet ini pendpt warga jkt bapak,0
alamat di lacak kayak apa sudah bisa duga dukung siapa,0
coblos no kamu semua dukung abang agussylvi dan mpok silvi,1
ingat ahokdjarot sengaja buat gaduh agr timses tidak fokus pd awal suara di kpu ed u a u bd ed u b u a ed u a u bd ed u b u d ed u a u bd ed u b u c,-1
jakarta harus sejahtera,0
bismillah seluruh untuk dukung ed u a u bd ed u b u u d ed u a u bc ed u bf u bb,1
agussylvi agussylvi mampu jaga kebhinekaan,1
jakarta satu tidak bisa di kalah,0
masih percaya pilkada dki akan jurdil luber cc,0
cuma kampanye sana sini kalau ujung dpt jebol kerah semua timses pantau dpt,0
bareng ayo untuk dki lebih baik,0
jangan di raguk kalu pilih no,1
salah satu contoh cagub yg mumpuni,1
ruarr byasa,1
dan siap untuk pimpin jakarta sama ulama,1
