"","text","is_kelas","sentimen_2","date"
"24106.content","mari aji semoga anak sholeh",0,0,"08/02/2017 13:34"
"24107.content","bapak saya tps alamat rmh lama tidak punya kartu buat milih harus tps bwa ktp",0,0,"08/02/2017 13:33"
"24108.content","panik sudah bukti saking panik sampai ulama kriminalisasi",-1,-1,"08/02/2017 13:33"
"24109.content","ayo warga jakarta coblos tidak",1,1,"08/02/2017 13:32"
"24110.content","saya densus benar bela abang iwan abang iwan orang benar kayak bapak bapak",1,1,"08/02/2017 13:31"
"24111.content","betul sekal mulai gubernur sudah bukan anda bapak",-1,-1,"08/02/2017 13:30"
"24112.content","lebih pihak menang",-1,-1,"08/02/2017 13:29"
"24113.content","ngomongnya tidak pinter terus ntar suruh apa",-1,0,"08/02/2017 13:27"
"24114.content","akhir prsatu ulama pndusta trhina kmn iman mrka",-1,-1,"08/02/2017 13:27"
"24115.content","bener tidak",0,0,"08/02/2017 13:25"
"24116.content","bravo ahokdjarot indonesia",1,1,"08/02/2017 13:24"
"24117.content","sekarang aksi fpi mulai arah grakn super damai makin nglunjak tutur kata",-1,-1,"08/02/2017 13:24"
"24118.content","palyja komplek merpati gadungan kalideres sudah satu minggu mati seperti akhir december ulang bulan",0,0,"08/02/2017 13:23"
"24119.content","pemuja paulus hombreng",-1,0,"08/02/2017 13:22"
"24120.content","veronica mau teman suami simulut comberan ahokdjarot bui",-1,-1,"08/02/2017 13:21"
"24121.content","junjung pikir ngawur dikit gila dia mau kyk gtu",-1,-1,"08/02/2017 13:20"
"24122.content","sokooorr",-1,-1,"08/02/2017 13:19"
"24123.content","menang satu putar",1,1,"08/02/2017 13:17"
"24124.content","barokahnya tuhan barokah hamba tuhan hanif",1,1,"08/02/2017 13:16"
"24125.content","aniessandi telah nista agama ibadah sholat tuk kampanye",-1,0,"08/02/2017 13:16"
"24126.content","ngeri ya laku aniessandi",-1,0,"08/02/2017 13:15"
"24127.content","alaaah seperti laku orang munafik",-1,0,"08/02/2017 13:13"
"24128.content","hati reklamasi pantai makin rajalela",-1,-1,"08/02/2017 13:12"
"24129.content","bagai muslim saya tunduk perintah tuhan saya tuhan kitab al qur an haram pilih pemimpin kafir",-1,-1,"08/02/2017 13:11"
"24130.content","saya tidak nyoblos nomer",-1,-1,"08/02/2017 13:10"
"24131.content","fpi bukan islam rusak islam",-1,0,"08/02/2017 13:09"
"24132.content","taik taik taik",-1,-1,"08/02/2017 13:08"
"24133.content","timses ahokdjarot syaiful bawak yel pandu oleh",0,0,"08/02/2017 13:08"
"24134.content","bapak ahokdjarot kapan kunjung surabaya saya doa semoga bapak ahokdjarot menang",1,1,"08/02/2017 13:08"
"24135.content","jangan pilih cagub fpi ya bro",-1,0,"08/02/2017 13:08"
"24136.content","cpt hari sabtu sudah waktu pegang dki",1,1,"08/02/2017 13:06"
"24137.content","aniessandi adalah salah satu tokoh balik semua",-1,0,"08/02/2017 13:05"
"24138.content","otak adu domba nu nu nyata aniessandi nu sudah dewasa aniessandi",-1,0,"08/02/2017 13:04"
"24139.content","yetima pungli rupa ya borok rupa dpt",-1,0,"08/02/2017 13:02"
"24140.content","pst coblos tidak gbu bapak",1,1,"08/02/2017 13:01"
"24141.content","pasti puisi dapat jatah bapak lihat min",0,0,"08/02/2017 13:00"
"24142.content","berat janji sering tipu ya sepert",-1,-1,"08/02/2017 13:00"
"24143.content","sayang saya tidak warga jakarta",0,0,"08/02/2017 12:59"
"24144.content","joget terus",0,0,"08/02/2017 12:57"
"24145.content","ktp ganda hari gin ktp elektronik digandain cek website cb nama kamu daftar tidak emang tidak disisirin tps",0,0,"08/02/2017 12:54"
"24146.content","saya tidak daftar pemilih tetap dki saya hanya punya suket apakah saya ikut pilkada tanggal feb",0,0,"08/02/2017 12:53"
"24147.content","janji pasti",1,1,"08/02/2017 12:52"
"24148.content","sudah dakwa masih aktif ya",-1,-1,"08/02/2017 12:52"
"24149.content","semoga rakyat dki buka mata hatitinya jakarta salam",1,1,"08/02/2017 12:51"
"24150.content","ayo warga jakarta menang satu putar",1,1,"08/02/2017 12:50"
"24151.content","ketika ahokdjarot sibuk sosialisasi visi misi sibuk provokasi intimidasi politik pake alas agama",-1,1,"08/02/2017 12:48"
"24152.content","waduuhh salah data melulu ya ckckck colek",-1,0,"08/02/2017 12:47"
"24153.content","siap relawan ahokdjarot jarot salam",1,1,"08/02/2017 12:46"
"24154.content","ya ayo milih bapak indonesia",1,1,"08/02/2017 12:45"
"24155.content","tidak pecat menteri",-1,0,"08/02/2017 12:44"
"24156.content","ketarketir",-1,0,"08/02/2017 12:42"
"24157.content","betul nama yesus belum sebut kontol cina cibai kekeristenan kurang lengkap rasa",-1,-1,"08/02/2017 12:40"
"24158.content","hari demi hari ahokdjarot djaror makin kece",1,1,"08/02/2017 12:40"
"24159.content","kafir pilih mending paslon tidak ato",-1,-1,"08/02/2017 12:39"
"24160.content","sok agamis malah lawan quran ya",-1,0,"08/02/2017 12:39"
"24161.content","cawagub aniessandi orang tipu nyata",-1,0,"08/02/2017 12:38"
"24162.content","bobrok aniessandi bongkar",-1,0,"08/02/2017 12:37"
"24163.content","masa cuti akhir sabtu pasti aktif bagai gubernur",0,0,"08/02/2017 12:35"
"24164.content","tahu borok aniessandi",-1,0,"08/02/2017 12:34"
"24165.content","terimakasih bapak sudah benah jakarta bapak kerja terus program gubernur belum tuhan nanti terus baru",1,1,"08/02/2017 12:32"
"24166.content","saya temu foto bapak mantan",-1,0,"08/02/2017 12:31"
"24167.content","ahokdjarot terima us apa sudah periksa",0,0,"08/02/2017 12:29"
"24168.content","betul kekeristenan kurang lengkap tanpa harus sebut kontol kepada cina cibai nama yesus kristus",-1,-1,"08/02/2017 12:27"
"24169.content","pasti tidak tidak lain pasti menang salam jari sukses",1,1,"08/02/2017 12:25"
"24170.content","selamat memenangkn pilkada jakarta bapak ya salm jari",1,1,"08/02/2017 12:25"
"24171.content","karya baru buat jingle mega proyek nyanyi oleh",0,0,"08/02/2017 12:22"
"24172.content","mulut aniessandi bahaya lo patok ahokdjarot keboho",-1,0,"08/02/2017 12:22"
"24173.content","skenario busuk aniessandi lihat",-1,0,"08/02/2017 12:20"
"24174.content","trsrh kamu intiny lo mgkin lbh fhm apa isi kandung ayat al maidah",0,0,"08/02/2017 12:19"
"24175.content","ahokdjarot jinak aniessandi murni",1,1,"08/02/2017 12:18"
"24176.content","plus nasi bungkus om buka food truck kita",0,0,"08/02/2017 12:17"
"24177.content","betul sudah tidak relevan ucap orang berpendidikan",0,0,"08/02/2017 12:16"
"24178.content","lum jabat sudah sombong jangan pilih ya bro sombong",-1,0,"08/02/2017 12:16"
"24179.content","nista qur an aniessandi aniessandi lawan alqur an",-1,0,"08/02/2017 12:15"
"24180.content","cagub aniessandi resmi lapor polisi korupsi makelar",-1,0,"08/02/2017 12:13"
"24181.content","debat depan lawan serang status hukum",0,0,"08/02/2017 12:12"
"24182.content","tidak punya ktp tidak ikut nyoblos pilkada dki tolong cerah apa betul",0,0,"08/02/2017 12:11"
"24183.content","pasutri tidak kuat bayar salin adu ahokdjarot",0,0,"08/02/2017 12:11"
"24184.content","akhir selamat tugas kembali bapak kerja kerja kerja",1,1,"08/02/2017 12:11"
"24185.content","bahaya timses aniessandi halal bagai cara",-1,0,"08/02/2017 12:10"
"24186.content","watak asline aniessandi marah jangan mudah percaya sa",-1,0,"08/02/2017 12:09"
"24187.content","siap bapak ahokdjarot saya putar ahokdjarot",1,1,"08/02/2017 12:08"
"24188.content","timses aniessandi nyebar hoax bahaya lo aniessandi stop pilih aniessandi",-1,0,"08/02/2017 12:08"
"24189.content","makin lama makin tidak saing ahokdjarot ahokdjarot",1,1,"08/02/2017 12:07"
"24190.content","jangan kasar ruang publik hanya timbul benci tidak ujung",0,0,"08/02/2017 12:06"
"24191.content","kristen kurang lengkap jika belum doa urai kata kontol nama bapa putra roh kudus cina cibai",-1,-1,"08/02/2017 12:05"
"24192.content","satu omdong alias omong satu omong bayar",-1,0,"08/02/2017 12:05"
"24193.content","aniessandi tidak kuat lawan ahokdjarot",-1,0,"08/02/2017 12:04"
"24194.content","tukang adu domba antar nu nu sudah dewas",-1,0,"08/02/2017 12:03"
"24195.content","sudah punya ktp mantap salam masuk bui",-1,-1,"08/02/2017 12:02"
"24196.content","please bapak jangan aktivitas dulu luar sampai lewat hari coblos nanti serang lawan bilang kampanye kena s",0,0,"08/02/2017 12:02"
"24197.content","seluruh jalan macet jakarta banyak parkir pinggir jalan",0,0,"08/02/2017 12:01"
"24198.content","mantap bapak ahokdjarot djatot saya pernah satu kapal ngawal bapak waktu acara pulau ribu smg hasil sukses",1,1,"08/02/2017 12:01"
"24199.content","hiiiternyata aniessandi bunglon",-1,0,"08/02/2017 12:01"
"24200.content","gambar leceh manusia walaupun tidak suka orang iman manusia masih mngkin mau tobat",-1,0,"08/02/2017 12:00"
"24201.content","bukan banyak masalah",-1,-1,"08/02/2017 11:59"
"24202.content","putar",1,1,"08/02/2017 11:57"
"24203.content","cuman komen emang beda kelas ama bapak jauhhh",-1,1,"08/02/2017 11:54"
"24204.content","tuhan telah memgirim",1,1,"08/02/2017 11:53"
"24205.content","anggap jabat sbg pemimpin cara pandang tempoe doeloe kita pilih bukan pemimpin",0,0,"08/02/2017 11:52"
"24206.content","bantu share ya sob semoga barokah ya robb",0,0,"08/02/2017 11:51"
"24207.content","salam jari kami coblos tidak pasti sbb bp ahokdjarot tiada dua",1,1,"08/02/2017 11:50"
"24208.content","sya lihat gubernur ayan rakyat pemegang amanah bukan pemimpin",1,1,"08/02/2017 11:49"
"24209.content","sudah bapak tinggal tunggu hari tempur salam",0,0,"08/02/2017 11:49"
"24210.content","siap bapak hadir tps coblos tidak",1,1,"08/02/2017 11:48"
"24211.content","islam nusantara islam wali songo taman sholaya nkri bawa nkri adil makmur habis",0,0,"08/02/2017 11:48"
"24212.content","mantavvvvvv",1,1,"08/02/2017 11:48"
"24213.content","satu putar",1,1,"08/02/2017 11:46"
"24214.content","paslon mana bener",0,0,"08/02/2017 11:45"
"24215.content","pasti menang ahokdjarot",1,1,"08/02/2017 11:44"
"24216.content","siap laksana ahokdjarot putar",1,1,"08/02/2017 11:43"
"24217.content","keren",1,1,"08/02/2017 11:42"
"24218.content","pilih gubernur dki tidak korupsi gbu bapak ahokdjarot",1,1,"08/02/2017 11:42"
"24219.content","harus tps daerah suai ktp apa tidak",0,0,"08/02/2017 11:41"
"24220.content","abang selalu tolak reklamasi warga belum dengar solusi konkritnya",0,0,"08/02/2017 11:40"
"24221.content","arti benar kurang berpendidikan maaf",-1,0,"08/02/2017 11:40"
"24222.content","saya heran sbg muslim spenista sbuk mbuktikn dia bukan pnista sdgkn ulama jstru mncri jlan hina kmn iman mrka",-1,-1,"08/02/2017 11:38"
"24223.content","ikut doa bapak saya bukan warga dki smg tuhan restu bapak ahokdjarot bapak jarot pimpin ibukota",1,1,"08/02/2017 11:38"
"24224.content","tetap semangat semoga bapak ahokdjarot bapak jarot kembali pimpin ibukota cinta",1,1,"08/02/2017 11:37"
"24225.content","tidak lebih profesional dki jakarta indonesia kerja rakyat bapak pilih kembali jangan sia sia bapak",1,1,"08/02/2017 11:36"
"24226.content","males bapak lihat suka nyerang nyerang tidak jelas sudah mantap sm paslon tidak bapak tidak",1,1,"08/02/2017 11:35"
"24227.content","maju terus bapak ahokdjarot bapak jarot",1,1,"08/02/2017 11:35"
"24228.content","ogah ya maaf",-1,-1,"08/02/2017 11:34"
"24229.content","keponakan saya baru thn pas lihat tv dia blng tante ahokdjarot sala",0,0,"08/02/2017 11:33"
"24230.content","kamis kerja kristus mulia apa bapak ahokdjarot kerja kristus",1,1,"08/02/2017 11:32"
"24231.content","bapak prabowo tolong nasib guru honorer",0,0,"08/02/2017 11:31"
"24232.content","ajaib belum tentu pilih",0,0,"08/02/2017 11:30"
"24233.content","sipp boyolali absen",0,0,"08/02/2017 11:28"
"24234.content","warga sini banyak ikut ngeramein tidak krna faktor pdip coblos kata pilih tidak siap nagissss",1,-1,"08/02/2017 11:27"
"24235.content","hanya tuhan yesus hanya nama doa nyanyi kontol rohani kpd cina cibai dapat pasti surga",-1,-1,"08/02/2017 11:25"
"24236.content","klau kamu benar muslim pilih muslim haram bagi pilih kafir",-1,-1,"08/02/2017 11:24"
"24237.content","kata taat konstitusi bagaimana nie coba tanya bapak alas tidak pecat",-1,0,"08/02/2017 11:24"
"24238.content","minggu",1,1,"08/02/2017 11:24"
"24239.content","dua",1,1,"08/02/2017 11:24"
"24240.content","jam nenek kamu idup sudah kata tahi",-1,-1,"08/02/2017 11:23"
"24241.content","bukan anak kecil hampir dampak lingkung",0,0,"08/02/2017 11:22"
"24242.content","muslim haram pilih pimimpin non muslim klau rasa muslim pilih baru benar aqidahnya",-1,-1,"08/02/2017 11:21"
"24243.content","anak muda bicara pilkada para cagub dengerin",0,0,"08/02/2017 11:21"
"24244.content","buzzer",0,0,"08/02/2017 11:20"
"24245.content","sukses bapak ya td bakti ya bapak tidak kalian pasar bapak saya nyesel banget tidak tahu bapak blusukan bakti",1,1,"08/02/2017 11:20"
"24246.content","nama bapa putra roh kudus kata kontol buat cina cibai sangat berkat kekeristenan",-1,-1,"08/02/2017 11:20"
"24247.content","gara gara pilkada jakarta malam live pukul wib tim menang",0,0,"08/02/2017 11:19"
"24248.content","siapa dusta nista",-1,-1,"08/02/2017 11:17"
"24249.content","sudah bapak saya",1,1,"08/02/2017 11:16"
"24250.content","kampanye senang bukan panas panas",0,0,"08/02/2017 11:15"
"24251.content","kerja nyata memang tidak bantah makanya banyak ingin jatuh isu sara",1,1,"08/02/2017 11:14"
"24252.content","saya bukan orang jakarta tinggal singapore semoga bapak menang satu putar hidup ahokdjarot jarot",1,1,"08/02/2017 11:14"
"24253.content","bapak mau tanya nama klrga sya daftar dpt nama tidak suai ma ktp alamat cuma nama tidak solusi",0,0,"08/02/2017 11:12"
"24254.content","kasih sekal para bidak",-1,-1,"08/02/2017 11:12"
"24255.content","sudah pikun",-1,0,"08/02/2017 11:11"
"24256.content","siap bapak semoga menang bapak",1,1,"08/02/2017 11:10"
"24257.content","ayo juang",1,1,"08/02/2017 11:09"
"24258.content","nama saya tidak daftar td sfh lurah suruh dtg jam bawa fc ktp apakah benar",0,0,"08/02/2017 11:08"
"24259.content","baru orang jakarta",1,1,"08/02/2017 11:07"
"24260.content","iya bapak sedang lanjut hasil kerja belum selesai maka dukung ahokdjarot jkt",1,1,"08/02/2017 11:07"
"24261.content","polisi janji macet jalan layang casablanca motor gila",-1,0,"08/02/2017 11:07"
"24262.content","siap ndaaan",1,1,"08/02/2017 11:05"
"24263.content","fef kamu istirahat dulu bung",0,0,"08/02/2017 11:04"
"24264.content","polisi satpol pp cabut spanduk fpi bela rizeq",0,0,"08/02/2017 11:04"
"24265.content","yupss semoga menang putar tidak boros tenaga energi",1,1,"08/02/2017 11:03"
"24266.content","berkat kerja warteg pasar ikan tidak banjir blh makan gratis wujud syukur buat ahokdjarot",1,1,"08/02/2017 11:02"
"24267.content","saya sayang bukan ktp dki kirim doa semoga bapak ahokdjarot menang putar",1,1,"08/02/2017 11:01"
"24268.content","berita bukti skandal copas bap hr bap ma kasus ahokdjarot",0,0,"08/02/2017 11:01"
"24269.content","coba baca pasal tahun apa isi baru buat statement media",0,0,"08/02/2017 11:00"
"24270.content","bapak follow me bapak",0,0,"08/02/2017 11:00"
"24271.content","bachtiar nasir ghoib panggil polisi",0,0,"08/02/2017 11:00"
"24272.content","ngaku pro perempuan sekal tidak harga perempuan kalian",-1,0,"08/02/2017 10:59"
"24273.content","tidak bakal saya nyoblos kamu ahokdjarot",1,1,"08/02/2017 10:58"
"24274.content","siap wapresss jokowi sbg presiden warga jakarta jangan salah pilih pilih sudah tbukti",1,1,"08/02/2017 10:58"
"24275.content","hari pertama aktif gubernur basuki bakal resmi rptra kalijodo lewat mantap",1,1,"08/02/2017 10:57"
"24276.content","walopun saya bukan warga jkt do saya tuk ahokdjarot n ahokdjarot menang satu putar ya rabal alamin",1,1,"08/02/2017 10:56"
"24277.content","deg deg ya pasti bru kali mau coblos pilkada putar ya ya ahokdjarot oce tidak selalu",1,1,"08/02/2017 10:55"
"24278.content","maju terus bapak tidak usah gubris orang jubah bersurban ala abu jahal",1,1,"08/02/2017 10:55"
"24279.content","waspada bapak aparat jaga indonesia siaga",0,0,"08/02/2017 10:55"
"24280.content","awat insan medika dapat sempat foto ama bapak beliau sedang unjung kolega rawat",0,0,"08/02/2017 10:53"
"24281.content","tinggal kita tunggu siapa selesa bangun jakarta",0,0,"08/02/2017 10:52"
"24282.content","tolong baca waspada aman indonesia",0,0,"08/02/2017 10:51"
"24283.content","tidak daftar dpt punya ektp bilang harus bawa",0,0,"08/02/2017 10:51"
"24284.content","hasil nyata kerja terus",1,1,"08/02/2017 10:49"
"24285.content","semoga bapak ahokdjarot menang pilkada doa luar jakarta semoga wujud",1,1,"08/02/2017 10:49"
"24286.content","coblos nomor atau ya",1,0,"08/02/2017 10:48"
"24287.content","siap bapak maju terus bapak ahokdjarot",1,1,"08/02/2017 10:47"
"24288.content","baba sampai anak rw kmbngn sltn jkb solid banteng sekarang trgiur m timses tslbng agussylvi lrh kmb sltn mmbliss",0,0,"08/02/2017 10:46"
"24289.content","situ kamu harus befikir dodol banyak anak kecil niru dia",1,1,"08/02/2017 10:46"
"24290.content","kerja nyata ahokdjarot",1,1,"08/02/2017 10:45"
"24291.content","pasti suara kita buat pasang tidak jkt lebih baik ya",1,1,"08/02/2017 10:43"
"24292.content","malah nangis minta maaf",0,0,"08/02/2017 10:43"
"24293.content","maaf ya bapak ahokdjarot jika saya tidak sopan tanggal februari saya coblos gbr bapaa ya",1,1,"08/02/2017 10:43"
"24294.content","semua sudah ready bapak doa semoga tidak menang putar ya bapak",1,1,"08/02/2017 10:42"
"24295.content","nyesel banget dulu milih belum demo juta haters sudah kalang kabut mantan ajar dulu",-1,0,"08/02/2017 10:42"
"24296.content","solo raya siap bantu doa bapak ahokdjarot semoga pilih gubernur dki",1,1,"08/02/2017 10:42"
"24297.content","siapa depan perang isu besar situ kita tahu mana hrs rapat ya",1,1,"08/02/2017 10:41"
"24298.content","salam jari bapak ahokdjarot negarawan mental baja lebih jendral sslam sejahtera saya l terima kasih gbu",1,1,"08/02/2017 10:41"
"24299.content","santri kayak benar tidak hal r",0,0,"08/02/2017 10:40"
"24300.content","tetap maju om ahokdjarot doa orang dzolimi pasti kabul",1,1,"08/02/2017 10:39"
"24301.content","semoga pilih bapak satu putar dua periode",1,1,"08/02/2017 10:39"
"24302.content","doa senantiasa kami panjat tuhan agar bapak ahokdjarot bapak jarot pilih kembali pimpin dki",1,1,"08/02/2017 10:38"
"24303.content","sip bapak ahokdjarot orang naik drajatnya oleh tuhan proses dahulu spy siap waktu",1,1,"08/02/2017 10:37"
"24304.content","baik slran rptra taman gajah l senter agung tingkat da",0,0,"08/02/2017 10:37"
"24305.content","satu putar ahokdjarot menang",1,1,"08/02/2017 10:37"
"24306.content","sudah pasti komandan",0,0,"08/02/2017 10:36"
"24307.content","pasti salam jari",1,1,"08/02/2017 10:36"
"24308.content","saya doa harap sangat ahokdjarot pasti menang salam",1,1,"08/02/2017 10:35"
"24309.content","siap tidak",1,1,"08/02/2017 10:34"
"24310.content","immanuel bapak ahokdjarot",1,1,"08/02/2017 10:34"
"24311.content","tuhan ahokdjarot menang putar",1,1,"08/02/2017 10:34"
"24312.content","bro hrs minta surat t ttd rw minta surat pemilihan lurah",0,0,"08/02/2017 10:33"
"24313.content","jujur bkrj nyata menang paslon kayakny cocok dijdikan kpla nas bagi air skli masuk gorong se tidak kwn",1,1,"08/02/2017 10:32"
"24314.content","ayo kita bikin satu putar tidak pake lama",1,1,"08/02/2017 10:32"
"24315.content","stasiun tv politik sudah bsa dtebak berita",0,0,"08/02/2017 10:32"
"24316.content","terima kasih dishare teman fef fef fef",0,0,"08/02/2017 10:32"
"24317.content","pmkri ngelaporin habib rizieq mana agama kamu konyol kata ahokdjarot",-1,0,"08/02/2017 10:31"
"24318.content","sony pasti nomor",1,1,"08/02/2017 10:30"
"24319.content","sayang saya bukan warga jakarta bapak saya doa buat menang bapak",1,1,"08/02/2017 10:30"
"24320.content","jkrt coblos tidak",1,1,"08/02/2017 10:29"
"24321.content","siap bapak ktp saya jakarta sudah pasti tidak",1,1,"08/02/2017 10:29"
"24322.content","siap bapak",1,1,"08/02/2017 10:29"
"24323.content","tuhan yesus besrta ahokdjarot",1,1,"08/02/2017 10:28"
"24324.content","siap bapak saya coblos tidak saya belum ktp sudah punya su y dukcapil",1,1,"08/02/2017 10:27"
"24325.content","sya tidak dpt undangn milih sya punya ktp dki klw bwa bsa nyoblos tidak ya",0,0,"08/02/2017 10:27"
"24326.content","fokus puasa komentar bapak tidak perlu dengar berita miring hanya uras energi emosi stay cool bapak",1,1,"08/02/2017 10:27"
"24327.content","mantap bapak ahokdjarot pasti putar",1,1,"08/02/2017 10:26"
"24328.content","nanti saya coblos bapak pilpres jaaa",1,1,"08/02/2017 10:25"
"24329.content","siap bapak ahokdjarot sudah dapat dpt jauh hari saya",1,1,"08/02/2017 10:25"
"24330.content","lihat jelas lindung mafia hukum",-1,-1,"08/02/2017 10:25"
"24331.content","mantap bapak siap lanjut bangun kota jakarta",1,1,"08/02/2017 10:25"
"24332.content","siap grak kami keluarga pilih ahokjarot",1,1,"08/02/2017 10:25"
"24333.content","jauh doa buat bapak sehat selalu",1,1,"08/02/2017 10:24"
"24334.content","sudah pasti",1,1,"08/02/2017 10:24"
"24335.content","buat keluarga dki",1,1,"08/02/2017 10:24"
"24336.content","korupa apa kalian sudah buta mata hati",-1,-1,"08/02/2017 10:24"
"24337.content","mantap top kronyos pasti tidak",1,1,"08/02/2017 10:23"
"24338.content","siaaaaap",1,1,"08/02/2017 10:23"
"24339.content","dapet salam koplo buat semangat dangdut",1,1,"08/02/2017 10:22"
"24340.content","bagi selebaran bajing kenapa diam",-1,-1,"08/02/2017 10:20"
"24341.content","yesus marah",-1,-1,"08/02/2017 10:19"
"24342.content","adil dakwa nista agama om mr",-1,-1,"08/02/2017 10:17"
"24343.content","aliansi santri desak pbnu copot helmy faishal dukung agussylvi",0,0,"08/02/2017 10:15"
"24344.content","rezim dagel",-1,-1,"08/02/2017 10:15"
"24345.content","sia kalian pilih tuju bangun jakarta jangan smpai pilkada pecah belah persaudraan musuh",0,0,"08/02/2017 10:13"
"24346.content","lontong ngemeng bineka padahal jam dia kuasa amburadul kss tidak hubung",-1,0,"08/02/2017 10:11"
"24347.content","sampai anonymous internasional geram laku buzzer ahokdjarot",-1,-1,"08/02/2017 10:09"
"24348.content","dia mangkir kaga mau periksa",-1,0,"08/02/2017 10:07"
"24349.content","jangan pesimis saya dijateng dll kirim doa hasil mu gutlak ahokdjarot",1,1,"08/02/2017 10:07"
"24350.content","kenapa ngotot bela kembang reklamasi menteri mnolak",-1,-1,"08/02/2017 10:05"
"24351.content","wah demo diam boleh ya arti boleh kita demo diam bagaimana",-1,-1,"08/02/2017 10:02"
"24352.content","pasti menang bapak ahokdjarot asal sgr tangkap",-1,-1,"08/02/2017 9:58"
"24353.content","gitu orang cina nggambil emas bawa sana terus sini berak tinggalin tai",-1,-1,"08/02/2017 9:58"
"24354.content","meski penuh pernah pesimis busway harap saya bapak pilih kembali supaya lebih baik transp massal dki",1,1,"08/02/2017 9:57"
"24355.content","bbak ahokdjarot meng sya yakin bapak",1,1,"08/02/2017 9:52"
"24356.content","sudin sda jakarta utara laku pemasangan plat duicker",0,0,"08/02/2017 9:48"
"24357.content","yuu patuh uud damai adil sentosa",0,0,"08/02/2017 9:45"
"24358.content","tunggu putus mendagri apakah tetap gubernur dki usai cuti kampanye atau ganti wakil",0,0,"08/02/2017 9:43"
"24359.content","reklamasi tidak jelas dukung tolak catat",0,0,"08/02/2017 9:40"
"24360.content","reklamasi tidak jelas dukung tolak gagas bw",0,0,"08/02/2017 9:39"
"24361.content","veronika tan diri pusat latih",0,0,"08/02/2017 9:38"
"24362.content","panas sby ahokdjarot bagai pemicu eskalasi situasi nasional pemicu rusuh bukan",0,0,"08/02/2017 9:37"
"24363.content","nama manusia manusia salam jari",1,1,"08/02/2017 9:36"
"24364.content","nyata gubernur maksud bapak adalah bapak ahokdjarot",1,1,"08/02/2017 9:33"
"24365.content","jelang pikada dki banyak pihak kompor kasus tahana suatu tantang kpd ahokdjarot jarot rebut hati msryakat jkt",0,0,"08/02/2017 9:28"
"24366.content","gubernur baik hati cinta rakyat apa sudah bapak ahokdjarot",1,1,"08/02/2017 9:27"
"24367.content","fe feb fee fed fedf fee feea fed fedf feae fea fee fee fed fedf feae fea fef fee menang satu putar ya bapak",1,1,"08/02/2017 9:26"
"24368.content","dia non muslim anda muslim jangan kata gitu ajar agama",-1,0,"08/02/2017 9:23"
"24369.content","penting jangan golput",0,0,"08/02/2017 9:22"
"24370.content","mantap bro",1,1,"08/02/2017 9:21"
"24371.content","apa lama keluar lama",0,0,"08/02/2017 9:19"
"24372.content","baju kotak kaya teman",0,0,"08/02/2017 9:15"
"24373.content","kampanye hitam benci islam",-1,-1,"08/02/2017 9:11"
"24374.content","tidak salah anak buah prabowo",0,0,"08/02/2017 9:09"
"24375.content","buat bapak siapa menang jangan curang seperti berita bismi",0,0,"08/02/2017 9:08"
"24376.content","baca ya",0,0,"08/02/2017 9:07"
"24377.content","kembali kpd kelola benar baik",1,1,"08/02/2017 9:06"
"24378.content","siapa sudah amanin",0,0,"08/02/2017 9:06"
"24379.content","reklamasi cuma untung taipan tmennya rugi rakyat kecil",-1,-1,"08/02/2017 9:05"
"24380.content","x psggrahan jkb psr kemiri mggt x bersih lebar rapi basis aw su basic mjls zikir pri kmbngn dlu lung lrh",0,0,"08/02/2017 9:04"
"24381.content","km jangan pilih ya",-1,-1,"08/02/2017 9:02"
"24382.content","fitnah kejam",-1,0,"08/02/2017 9:02"
"24383.content","harap asn panutan semoga semoga seperti bapak",1,1,"08/02/2017 9:00"
"24384.content","kira kira seperti tidak mau pilih tidak masalah",0,0,"08/02/2017 8:59"
"24385.content","hidup ahokdjarot waktu bukti siapa menang ingat tanggal pilih tidak",1,1,"08/02/2017 8:57"
"24386.content","saya bikinin jus alpuket buat bapak kalijodo gede bapak alpuketnya",0,0,"08/02/2017 8:55"
"24387.content","hoax bikin aksi paksa ngasih ijin",-1,-1,"08/02/2017 8:55"
"24388.content","apakah rencana kunjung bapak cilandak barat khusus jalan batong yakin ortu saya sangat senang",0,0,"08/02/2017 8:54"
"24389.content","tidak habis pikir para dukung halal segala cara demi medulang suara",-1,-1,"08/02/2017 8:50"
"24390.content","sudah aman polisi",0,0,"08/02/2017 8:49"
"24391.content","tauke apa ya",0,0,"08/02/2017 8:48"
"24392.content","sebar hoax harus tindak tegas akun dukung salah satu",-1,-1,"08/02/2017 8:46"
"24393.content","kenapa hardik ancam ulama",-1,-1,"08/02/2017 8:45"
"24394.content","tidak berani ban definisi kafir almaidah",0,0,"08/02/2017 8:42"
"24395.content","rasis mulu ya",-1,-1,"08/02/2017 8:41"
"24396.content","anda muslim buka quran baca almaidah jangan nabok nyilih tang",0,0,"08/02/2017 8:40"
"24397.content","apa ucap agussylvi dur vidio",0,0,"08/02/2017 8:38"
"24398.content","kutuk yesus mati kayu salib nama terselib kata kontol buat kamu cina cibai",-1,-1,"08/02/2017 8:37"
"24399.content","kenapa mulut jahit gitu",-1,-1,"08/02/2017 8:34"
"24400.content","tolong bubar aksi apa nanti bapak benci kisruh",0,0,"08/02/2017 8:30"
"24401.content","waspada bapak indonesia sangat bahaya masuk",0,0,"08/02/2017 8:28"
"24402.content","laku masih",-1,-1,"08/02/2017 8:27"
