"","text","is_kelas","sentimen_3","date"
"12829.content","lho kenapa waktu debat tanya gk jawab soal ini ya",0,0,"17/01/2017 13:17"
"12830.content","enterperneuship itu apa didik yg bagaimana cara bagaimana ambang bapak",-1,-1,"17/01/2017 13:16"
"12831.content","jadi en makan tape nih maknyuss",0,0,"17/01/2017 13:14"
"12832.content","baca link nya yang saya lampir di atas bapak ed haha haha haha birthday ed haha b haha salam jari haha c",0,0,"17/01/2017 13:11"
"12833.content","ini pemimpin yang kita cari aniessandi aniessandi yang paling matang",1,1,"17/01/2017 13:09"
"12834.content","ayo survey",0,0,"17/01/2017 13:08"
"12835.content","tanya ngeselin tapi responnya malah begitu haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 13:07"
"12836.content","nih ibu saat debat nyindir dgn sebut bapak menteri ntr ganti bapak aniessandi bisa bilang hallo ibu te",0,0,"17/01/2017 13:06"
"12837.content","selamat malam rawa bambu salam sama ed haha haha haha birthday ed haha b haha b",0,0,"17/01/2017 13:03"
"12838.content","kok baru sekarang",0,0,"17/01/2017 13:02"
"12839.content","haha boleh boleh boleh d",0,0,"17/01/2017 12:58"
"12840.content","main oommm j kas kendorr",0,0,"17/01/2017 12:57"
"12841.content","ayo bapak mungkin bapak atau tim kampanye bapak punya bukti",0,0,"17/01/2017 12:55"
"12842.content","jd en lihat bisa berantas narkoba prostitusi banjir haha dah ilang sama macet pake moral",0,0,"17/01/2017 12:50"
"12843.content","kasi ahokdjarot akan tumbang di putar pertama ed haha haha haha be ed haha b haha",0,0,"17/01/2017 12:50"
"12844.content","suara saya untuk jakarta indonesia indonesia bangkit awal dari ibu kota",1,1,"17/01/2017 12:48"
"12845.content","lol kmrn ni onta rame jilat sekarang dia sendiri bingung mau jilat siapa",-1,-1,"17/01/2017 12:48"
"12846.content","balik bingung ada yg survey ahokdjarot tumbang putar pertama",0,0,"17/01/2017 12:45"
"12847.content","testimoni dari vivi orang enterpreneur hadap bapak",0,0,"17/01/2017 12:43"
"12848.content","asbak",0,0,"17/01/2017 12:39"
"12849.content","lalu waktu jadi menteri kenapa di pecat ya",-1,-1,"17/01/2017 12:34"
"12850.content","kasihan bener tidak hitung ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha alexis mana alexis",-1,-1,"17/01/2017 12:25"
"12851.content","ayo boikot bawang dan cabe serta uang bi karena konspirasi pki",0,0,"17/01/2017 12:21"
"12852.content","haha haha kocak lanjut",0,0,"17/01/2017 12:20"
"12853.content","lembaga survei atak paslon gugur di putar pertama ayo bukti itu salah",0,0,"17/01/2017 12:18"
"12854.content","wah abang bikin ngiler saja",1,1,"17/01/2017 12:16"
"12855.content","bapak bagaimana komentar cari dukung haha haha fpi tidak malu ya bapak",-1,-1,"17/01/2017 12:16"
"12856.content","cc buat abang dan fans berat ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 12:15"
"12857.content","kurang bukan dengan pindah tapi dengan cara daya",0,0,"17/01/2017 12:13"
"12858.content","yg kayak gin nih yg gua tunggu terus yg selalu bisa bikin ngakak dan cair suasanan haha",0,0,"17/01/2017 12:13"
"12859.content","yang perlu jakarta itu bukan pindah orang miskin tetapi selesa miskin",0,0,"17/01/2017 12:11"
"12860.content","tata lingkung urban renewel remaja kota bukan relokasi",0,0,"17/01/2017 12:11"
"12861.content","mantab beda level yg bully sama yg ngebully",0,0,"17/01/2017 12:10"
"12862.content","jangan balik pihak pada yang milik akses",0,0,"17/01/2017 12:09"
"12863.content","justru karena mereka tidak milik akses itu maka pemda harus pihak",0,0,"17/01/2017 12:08"
"12864.content","tape manis senyum abang aniessandi",0,0,"17/01/2017 12:08"
"12865.content","rakyat miskin tanpa ikut prosedur hanya karena mereka tidak punya akses hukum",0,0,"17/01/2017 12:07"
"12866.content","buat gk ush rebutab pndukung tidak coz plhan haha",0,0,"17/01/2017 12:05"
"12867.content","haha",0,0,"17/01/2017 12:02"
"12868.content","dan tempat ini saya hadir untuk acara tasyakur sama warga",1,1,"17/01/2017 12:01"
"12869.content","tuju jangan pilih pemimpin yg duga kait korupsi masjid",0,0,"17/01/2017 12:01"
"12870.content","enak dan sehat",0,0,"17/01/2017 12:00"
"12871.content","dan itu arti ada prosedur atur undang yang tidak taat dalam proses",0,0,"17/01/2017 11:59"
"12872.content","tape sehat dan sehat",0,0,"17/01/2017 11:59"
"12873.content","demi atas menang satu putar mari kita jaga wc umum ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha",1,1,"17/01/2017 11:57"
"12874.content","makan emng pas laper ya bapak bagi dongs bapak saya jg laperrr",0,0,"17/01/2017 11:56"
"12875.content","lho blt mulai lg dong",0,0,"17/01/2017 11:52"
"12876.content","nilai tambah bagi singkong didik dan ekonomi",0,0,"17/01/2017 11:51"
"12877.content","tunggu saja tanggal main",0,0,"17/01/2017 11:51"
"12878.content","ukur apa om hasil didik tlg di jelas je jelas nya",0,0,"17/01/2017 11:50"
"12879.content","kaji salaf mana nih bapak bw barakalkah",0,0,"17/01/2017 11:48"
"12880.content","haha haha lucu abang",0,0,"17/01/2017 11:45"
"12881.content","aniessandi aniessandi suka gaya loo tuh haha",0,0,"17/01/2017 11:43"
"12882.content","tahu bulat di goreng dadak d",0,0,"17/01/2017 11:42"
"12883.content","kabar bahagia",0,0,"17/01/2017 11:41"
"12884.content","testimoni ustd arifin ilham kena bapak",0,0,"17/01/2017 11:33"
"12885.content","besok uji",0,0,"17/01/2017 11:32"
"12886.content","apa yg gk paha m pasti slah katena selera kan benernya sendiri kshan",-1,-1,"17/01/2017 11:31"
"12887.content","akan langsung kultwitnya saat di bukit duri jakarta januari",0,0,"17/01/2017 11:29"
"12888.content","brur minta bantu suruh bikin survey abal jg ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",-1,-1,"17/01/2017 11:28"
"12889.content","sukses moga menang di pilgub bapak aniessandi ed haha haha haha birthday ed haha b haha",1,1,"17/01/2017 11:25"
"12890.content","geram ada sekolah tahan ijazah siswa",0,0,"17/01/2017 11:20"
"12891.content","jln ini sdh cermin sekarang bhw peminpin neger ini backgroundnya dunia didik dan dunia usaha",0,0,"17/01/2017 11:16"
"12892.content","hhmm bagemane nih survai ini haha tidak ada yg pihak aniessandi aniessandi ya ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 11:05"
"12893.content","dear dan percaya gitu sama survey ini ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 11:04"
"12894.content","ayo bikin smk taraf internasyenel sekolah fasilitas super lengkap dan jangkau",0,0,"17/01/2017 11:00"
"12895.content","kalau berkarakter dan moral tinggi tidak bakal pecat jokowi",-1,-1,"17/01/2017 10:59"
"12896.content","kamu mau kate ape juga saya tetep nonton",0,0,"17/01/2017 10:57"
"12897.content","bambang widjojanto timses yang islami itu tuduh dan sebar ahokdjarot bohong",0,0,"17/01/2017 10:55"
"12898.content","belum bukti itu nama janji bro ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 10:53"
"12899.content","transport ajar ala naik motor mobil pribadi antar orangtua wuih jalan maceeett",0,0,"17/01/2017 10:50"
"12900.content","posisi aniessandi aniessandi konsisten bawah di lima lembaga survei",0,0,"17/01/2017 10:49"
"12901.content","dedikasi kreatif ekonomi utk rakyat didik utk rakyat madani dan tata kelola kota cc",0,0,"17/01/2017 10:48"
"12902.content","mari donasi lalu bantu saudara kita yang butuh",0,0,"17/01/2017 10:47"
"12903.content","alhamdulillah ya bapak aniessandi makasih",1,1,"17/01/2017 10:45"
"12904.content","sedikit saja bicara ayo sana bangun dki agar lebih baik rapat baris menang pemilih",0,0,"17/01/2017 10:41"
"12905.content","ayo abang aniessandi maju terus",1,1,"17/01/2017 10:36"
"12906.content","teman dari partai malaysia pun dukung bagaimana dgn anda",0,0,"17/01/2017 10:30"
"12907.content","kasihan bontot banyak nyinyir sih",-1,-1,"17/01/2017 10:23"
"12908.content","haha ntr bapak singgung lho dia kan dosen haha",-1,-1,"17/01/2017 10:20"
"12909.content","kenapa bapak tidak minta le meredien yg tutup ya kan dah ada bukti kwitansi pegang tu",0,0,"17/01/2017 10:13"
"12910.content","harus banyak ajar dari bapak",0,0,"17/01/2017 10:10"
"12911.content","survei lsi denny ja aniessandi singkir di putar pertama",0,0,"17/01/2017 10:02"
"12912.content","tidak perlu gk salah haha",0,0,"17/01/2017 10:00"
"12913.content","masa untuk jadi pemimpin hrs alam dulu dulu ahokdjarot jg bukan gubernur",0,0,"17/01/2017 10:00"
"12914.content","cc tega bnget kalian emang mau spt holand ckckck trik bohong bodoh orang mi",0,0,"17/01/2017 9:59"
"12915.content","lapor berani tutup hotel alexis sarang zina itu cc",0,0,"17/01/2017 9:59"
"12916.content","haha aniessandi maksud bgm kamu yg goreng mosok org lain yg suruh angkat payah jg kamu omdo pantes copot",-1,-1,"17/01/2017 9:57"
"12917.content","nih tidak gusur diapain di buatin bunker saja dalem sungai bikin kota spongebob jg bole",-1,-1,"17/01/2017 9:55"
"12918.content","ed haha haha haha birthday ed haha b haha analisanya cukup tajam dan valid ed haha haha haha birthday ed haha b haha d ed haha haha haha birthday ed haha b haha d",0,0,"17/01/2017 9:51"
"12919.content","ahokdjarot ahokdjarot layak untuk pimpin dki lagi",1,0,"17/01/2017 9:49"
"12920.content","mimpi apa fakta haha kalau ahokdjarot belum gubernur yg lain belum ada alam ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",-1,-1,"17/01/2017 9:48"
"12921.content","bro tolong saat hari haha nanti awas betul tiap tps",0,0,"17/01/2017 9:43"
"12922.content","haha mantaf ada fusthun haha",0,0,"17/01/2017 9:40"
"12923.content","fuad hasan kerja sama orang kemdikbud kan bukan arti kerja di kemdikbud pisah pribadi dg lembaga",0,0,"17/01/2017 9:38"
"12924.content","coba saja kamu dateng pakai camera sembunyi jangan pake rilis suruh masyarakat cari bukti keringet d",0,0,"17/01/2017 9:37"
"12925.content","mending suruh cari bukti p kl dpt lalu lapor serah mau lewat haha polisi",0,0,"17/01/2017 9:37"
"12926.content","sekira pilih mobil ini jadi saksi juang bapak",0,0,"17/01/2017 9:34"
"12927.content","wah ini asli ed haha haha haha birthday ed haha b haha d ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 9:32"
"12928.content","thanks and salam kenal abang man",0,0,"17/01/2017 9:30"
"12929.content","bukan yg begini kan om ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha tidak batang ini",0,0,"17/01/2017 9:29"
"12930.content","era bapak jokowi pimpin jakarta ini mah",0,0,"17/01/2017 9:28"
"12931.content","kalau ada yg nikmat pasti salah klu ahokdjarot salah sdh dseret kpk think",0,0,"17/01/2017 9:23"
"12932.content","hasil survei lsi menemparkan di urut akhir tapi insyaallah",0,0,"17/01/2017 9:18"
"12933.content","duit haha duit dan janji duit buat pemilih the power of uang",-1,-1,"17/01/2017 9:14"
"12934.content","tunggu berani anda utk tutup hotel alexis gt gt",0,0,"17/01/2017 9:13"
"12935.content","presiden pilih sukses",1,1,"17/01/2017 9:11"
"12936.content","ini surveynya mesti salah",0,0,"17/01/2017 9:10"
"12937.content","misi ngk jelas belum banyak kerja bagi rakyat suka nyinyirin hsl kerja org lain yg bgs seorg motivator yg takabur",-1,-1,"17/01/2017 9:02"
"12938.content","muncul asli nyata batang ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 9:00"
"12939.content","dukung jadi rektor saja lebih cucok",-1,-1,"17/01/2017 8:57"
"12940.content","haha keluar asli saya yakin elu adminnya cowo ava cewe ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 8:56"
"12941.content","panas dingin ya saya dukung bapak aniessandi haha makanya ikut dukung ayo",1,1,"17/01/2017 8:55"
"12942.content","ed haha haha haha birthday ed haha b haha awas alih isu dukung bapak untuk gubernur dki jakarta",1,1,"17/01/2017 8:53"
"12943.content","paslon kamu tuh buang angin di mimbar busuk kan bau cocok sm kamu jg",-1,-1,"17/01/2017 8:51"
"12944.content","tidak tau juga sih ktp nya kalau bio nya sih bandung jakarta bandung dsbut dluan",0,0,"17/01/2017 8:49"
"12945.content","mungkin kalau di negara islam mah sudah rajam itu teh ya",-1,-1,"17/01/2017 8:49"
"12946.content","manusia ajar yg tidak mampu inil yg kerja nyata bukan khayal dosen",-1,-1,"17/01/2017 8:47"
"12947.content","aniessandi jamin warga lansia sehat dan sejahtera",0,0,"17/01/2017 8:46"
"12948.content","saksi fakta atau saksi ahli nih bro ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 8:46"
"12949.content","aniessandi yg jadi tukang bersihin wc nya kerja mulia dan pahala",-1,-1,"17/01/2017 8:45"
"12950.content","emang leceh wong masyarakat sono bilang kaga ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 8:44"
"12951.content","boleh saja tpi org waras tau bahwa itu buat jd tidak efektif mending blakan ed haha haha haha birthday ed haha b haha haha",0,0,"17/01/2017 8:44"
"12952.content","bangun masjid kampanye masjid indikasi korupsi masjid ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha",1,-1,"17/01/2017 8:43"
"12953.content","akhlak cuma di pidato doang",-1,-1,"17/01/2017 8:43"
"12954.content","lagi dy orang bandung biarin saja dukung aniessandi tidak punya haha suara juga dy",0,0,"17/01/2017 8:41"
"12955.content","nomor lbh baik utk jakarta maju",1,1,"17/01/2017 8:41"
"12956.content","mari dukung budaya in",0,0,"17/01/2017 8:39"
"12957.content","abang dlm debat tanya kampung deret memang tidak punya data ya sudah ada realisasi abang yg lain b",0,0,"17/01/2017 8:37"
"12958.content","tanya bukti mlipir khan",0,0,"17/01/2017 8:35"
"12959.content","mau main coc doi",0,0,"17/01/2017 8:34"
"12960.content","haha haha haha pasti dong saya nyoblos nomer",1,0,"17/01/2017 8:33"
"12961.content","elu sama saja haha",0,0,"17/01/2017 8:31"
"12962.content","teori siapa juga bisa prakteknya yg susah laksana mknya jangan salah pilih",-1,-1,"17/01/2017 8:27"
"12963.content","muda belum berpengalaman ana tapi cemen sopan di segani",0,0,"17/01/2017 8:21"
"12964.content","contoh sudah nyata itu firaun",0,0,"17/01/2017 8:20"
"12965.content","hm kenapa ganggu haha pilih kita memang beda tapi jangan segitunya kali",0,0,"17/01/2017 8:19"
"12966.content","mana ada bangun infrastruktur tanpa tuju makna value akhlak",-1,-1,"17/01/2017 8:15"
"12967.content","akun asal ngoceh receh berisik",-1,-1,"17/01/2017 8:11"
"12968.content","suruh bukti kapan laku tipu mana tegur kpi",0,0,"17/01/2017 8:05"
"12969.content","jangan dalih sejarah sudah buat monas memang zona merah kenapa mau rubah mu cari suara kita tau ma",0,0,"17/01/2017 7:59"
"12970.content","guru besar usu prof justru rasa tidak ada nista dari hadap",0,0,"17/01/2017 7:54"
"12971.content","abang dan bapak jangan percaya survey ini",0,0,"17/01/2017 7:52"
"12972.content","bapak kapolda tidak ingin lapor hina ini denger didik di fpi itu taraf s sih kata",0,0,"17/01/2017 7:50"
"12973.content","naik mobil lawan arus itu akhlak ala firaun ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha",-1,-1,"17/01/2017 7:47"
"12974.content","reklamasi stop pake apa abang istighfar abang",-1,-1,"17/01/2017 7:44"
"12975.content","serius na itu lawak bgt fikiran",0,0,"17/01/2017 7:41"
"12976.content","saya muslim saya milih ahokdjarot bukan haha aniessandi agussylvi",1,-1,"17/01/2017 7:39"
"12977.content","iya yang cerdas banyak dong",0,0,"17/01/2017 7:37"
"12978.content","bro tidak kasih inpo j blg sapa ya",0,0,"17/01/2017 7:30"
"12979.content","yg suka nipu itu tv oon ingat quick count pilgub kemarin ilc dll",0,0,"17/01/2017 7:28"
"12980.content","ada kmungkinan fpi bayar nya tuk kpentingan politik jatuh",0,0,"17/01/2017 7:27"
"12981.content","rmh apung bs kelian gt lt bayangin kl rmh apung pinggir kali",0,0,"17/01/2017 7:26"
"12982.content","ada mungkin dari pihak tuk kpentingan politik nya",0,0,"17/01/2017 7:24"
"12983.content","sulit omong otak mu sudah rusak",-1,-1,"17/01/2017 7:21"
"12984.content","lah itu fakta bapak sendiri yang bilang lho",0,0,"17/01/2017 7:16"
"12985.content","hati ya bagus",0,0,"17/01/2017 7:14"
"12986.content","wow menang telak nih bapak survey dari",0,0,"17/01/2017 7:12"
"12987.content","ahokdjarot bangun mesjid aniessandi kampanye di mesjid agussylvi korupsi uang bangun mesjid luar biasa",-1,-1,"17/01/2017 7:11"
"12988.content","wih bapak menang nih tweps hasil surveynya",0,0,"17/01/2017 7:11"
"12989.content","mungkin abang bisa kasih bukti",0,0,"17/01/2017 7:10"
"12990.content","ed haha haha haha birthday ed haha b haha b bisa tanggung jawab haha ini tunjuk bapak bukan hanya sekedar wacana ketika jadi gubernur dk",-1,-1,"17/01/2017 7:08"
"12991.content","coba jelasin juga haha bapak sutopo",0,0,"17/01/2017 7:03"
"12992.content","pas jd menteri ogah sudah nyagub ngotot haha",0,0,"17/01/2017 7:02"
"12993.content","menteri gagal kenapa tidak ikut habib riziek demo di jalan raya saja teriak allahuakbar",-1,-1,"17/01/2017 6:55"
"12994.content","aniessandi aniessandi memang yg paling tepat pimpin dki karena orgnya agamis santun rakyat dan cerdas ptran haha aniessandi",1,1,"17/01/2017 6:53"
"12995.content","masyaaa ed haha haha haha birthday ed haha b haha b",0,0,"17/01/2017 6:51"
"12996.content","sehat dong salam jari",0,0,"17/01/2017 6:48"
"12997.content","anggar",0,0,"17/01/2017 6:47"
"12998.content","pantas saja agak bagaimana bagaimana masih sehat kan ya",0,0,"17/01/2017 6:46"
"12999.content","ya cuma na nanti main mana kalau tidak tahu ya sudah",0,0,"17/01/2017 6:44"
"13000.content","baca ya ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 6:43"
"13001.content","moga menang telak",1,1,"17/01/2017 6:42"
"13002.content","kok jd takut sih neng apa om ya",0,0,"17/01/2017 6:42"
"13003.content","maaf habis maksi abang yang mana ya",0,0,"17/01/2017 6:40"
"13004.content","kalau untuk minta doa tidak boleh haha di masjid tanya serius",0,0,"17/01/2017 6:39"
"13005.content","bapak pemimpin yang damba masyakarat jakarta utk pimpin di",1,1,"17/01/2017 6:38"
"13006.content","itu analogi saja semua orang bisa bangun fisik moral jg hrs bangun",0,0,"17/01/2017 6:37"
"13007.content","anggar adlh anggara da harus tindak ya ed haha haha haha birthday ed haha b haha ac",0,0,"17/01/2017 6:35"
"13008.content","khalifah utk semua ummat ini baiat cuma utk kelompok upil yg pecah belah yg cerdas dikit",0,0,"17/01/2017 6:33"
"13009.content","gampang teori mah praktek nya yg susah",-1,-1,"17/01/2017 6:26"
"13010.content","visi realistis mana",0,0,"17/01/2017 6:21"
"13011.content","jk firaun bisa jujur guru sd ajar jujur jd tidak makna",0,0,"17/01/2017 6:20"
"13012.content","berita rujuk pos metro ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 6:15"
"13013.content","siapa yg menang moga bs jadi jakarta teduh enak buat istirahat",1,1,"17/01/2017 6:11"
"13014.content","nah itu dia jurus ngelesnya ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 6:05"
"13015.content","di dulu an di henti menteri om karena tidak jalan sama majikan kamu jok haha ibu haha",-1,-1,"17/01/2017 6:04"
"13016.content","haha aniessandi yg anggar temu lebih itu ya",0,0,"17/01/2017 6:03"
"13017.content","ellow gagal paham nih akibat kurang piknik",-1,-1,"17/01/2017 6:02"
"13018.content","msjid utk kegiatn agama pk aniessandi bukan utk kampanye ed haha haha haha birthday ed haha b haha haha haha smpean pinter y",0,0,"17/01/2017 6:01"
"13019.content","biar bawaslu yg nilai",0,0,"17/01/2017 5:56"
"13020.content","debat kemarin na ini",0,0,"17/01/2017 5:54"
"13021.content","kita bukan mau hilang orang miskin tapi kita mau hilang miskin",0,0,"17/01/2017 5:48"
"13022.content","mau majukn ipm itu si prabowo fadil habibubuk m topik ceramah dulu jangan pilkada nanti kluar quick count abal lg",-1,-1,"17/01/2017 5:45"
"13023.content","haha gin sih bapak please",0,0,"17/01/2017 5:42"
"13024.content","ahokdjarot bangun kampung di demo tidak",0,0,"17/01/2017 5:40"
"13025.content","ya haha gt jawab sadar tidak kalau beliau gagal",-1,-1,"17/01/2017 5:38"
"13026.content","hastag saja bisa manipulasi bagaimana nanti dengan suara sah",0,0,"17/01/2017 5:34"
"13027.content","wah mau di cat warna warni sama bapak",0,0,"17/01/2017 5:30"
"13028.content","bagus sih kata bapak tapi sya belum yakin akn suai dgn tindak bapak nanti klau pilih",-1,-1,"17/01/2017 5:26"
"13029.content","saya sih ingin pemimpin yg sepi ing pamrih rame ing gawe bukan banyak bicara dan banyak kerja",-1,-1,"17/01/2017 5:26"
"13030.content","nyinyir bngt aniz kaya ceweq ed haha haha haha birthday ed haha b haha haha",-1,-1,"17/01/2017 5:25"
"13031.content","saat al maidah diturunkn pertanyaany umat islam mau pilih pemimpin siapa",0,0,"17/01/2017 5:23"
"13032.content","anda tidak ada haha untuk ajar orang itu haha pribadi masing masing saya mau pilih haha itu haha saya",0,0,"17/01/2017 5:20"
"13033.content","fakta begitu surat almaidah pemimpin muslim",0,0,"17/01/2017 5:19"
"13034.content","toleransi itu ketika tiap agama hormat pilih masing masing tuju",0,0,"17/01/2017 5:18"
"13035.content","gaada ribut ribut soal pemimpin yang beda agama mau islam kristen mrk tidak pernah pusing karena mereka toleransi",0,0,"17/01/2017 5:18"
"13036.content","saya sih malu bagai warga jakarta yang turun malu malu di malu gaada ribut ribut soal pempimpin",0,0,"17/01/2017 5:17"
"13037.content","mbak cemen bawa bawa alquran",0,0,"17/01/2017 5:15"
"13038.content","allah itu esa satu dan itu ajar dari islam surat al ikhlash ayo bapak rebut jakarta",1,1,"17/01/2017 5:14"
"13039.content","tidak boleh hina ya sama muslim harus pilih muslim alquran tegas satak itu",0,0,"17/01/2017 5:13"
"13040.content","allah swt snantiasa mjaga anthum skalian dr fitnah dnia bjuanglah terus shg klelahan",1,1,"17/01/2017 5:10"
"13041.content","pancasila tuhan yang maha esa itu bunyi pancasila asas agama islam dukung bapak gubernur dki",0,0,"17/01/2017 5:09"
"13042.content","ngitung jagi saja salah untung belum bayar ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 5:07"
"13043.content","lah terus kenapa menteri kan jabat politik like or dislike lah itu bukan kinerja",0,0,"17/01/2017 5:03"
"13044.content","aniessandi aniessandi itu makanya di ganti jd menteri karena haha suka talking bullshit di belakang",-1,-1,"17/01/2017 5:01"
"13045.content","muda berani sopan mudah berani sopan mudah untuk berani sopan",0,0,"17/01/2017 5:01"
"13046.content","fakta khan bgtu mantan menteri pecat ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 5:00"
"13047.content","yang mana tuh kompasiana ampun deh dari kompasiana",0,0,"17/01/2017 4:59"
"13048.content","itu lah di indonesia banyak manusia serigala bulu domba",0,0,"17/01/2017 4:58"
"13049.content","lukis mau bapak cc",0,0,"17/01/2017 4:58"
"13050.content","sby sopan kelihatanya tp rakus minta ampun",-1,-1,"17/01/2017 4:57"
"13051.content","ya follower kamu mana gun kafir dukung bapak lah gubernur baru dki jak",-1,1,"17/01/2017 4:56"
"13052.content","yank",0,0,"17/01/2017 4:55"
"13053.content","yankk ngantuk nih bobo ayo",0,0,"17/01/2017 4:54"
"13054.content","krena di indonesia mereka tidak suka orang jujur karena ahokdjarot bukan orang muslim",0,0,"17/01/2017 4:53"
"13055.content","yankk jalan ayo",0,0,"17/01/2017 4:52"
"13056.content","ahokdjarot orang tidak koropsi",1,0,"17/01/2017 4:51"
"13057.content","yankkk saya dingin",0,0,"17/01/2017 4:50"
"13058.content","punya kkuatan apa utk bls dndam haha jkw krj dl yg bgs krj belum bgs jangan ngarep",-1,-1,"17/01/2017 4:49"
"13059.content","cuma ade di indonesia kota tapi kelihatannye bukan kota akhirn",0,0,"17/01/2017 4:49"
"13060.content","gila sih tidak cuma belaga gila iye",-1,-1,"17/01/2017 4:46"
"13061.content","ini ada cuman daerah nagapinoh kalbar lo dipedalaman haha ancor deh dki",-1,-1,"17/01/2017 4:44"
"13062.content","tempatnye ade di kota apung ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"17/01/2017 4:43"
"13063.content","gila ya",-1,-1,"17/01/2017 4:42"
"13064.content","ya sudah gile jabat",0,0,"17/01/2017 4:42"
"13065.content","plin plan sama saja dgnmunafik aniessandi dulu makix prabowo sekarang mujix prabowo ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha haha ed haha",-1,-1,"17/01/2017 4:40"
"13066.content","terus beol",0,0,"17/01/2017 4:39"
"13067.content","ini kenang brsm pemimpin trtinggi nkri yg sm mnggunakan monas utk kgiatn agama t",0,0,"17/01/2017 4:39"
"13068.content","jangan ngmg tentang agama saja dia dkt dg ulama tp kalau cmn omong dll cuma",-1,-1,"17/01/2017 4:38"
"13069.content","di dunia mana pun cuma di indonesia saja yg punya ide kaye gin",0,0,"17/01/2017 4:37"
"13070.content","subhanallah ketemu ama habib umar bin hafidz hias ilmu",0,0,"17/01/2017 4:34"
"13071.content","solusi bagaimana nih bapak cagub",0,0,"17/01/2017 4:34"
"13072.content","kata teman saya muka aniessandi ini liat licik bgt benar tidak",-1,-1,"17/01/2017 4:33"
"13073.content","haha iyaaaaa pilih orang pilih orang yg program asli bukan yg ditambahin ya bapak",0,0,"17/01/2017 4:28"
"13074.content","innanilllahi wa inna ilaihi rojiun kami turut duka cita",0,0,"17/01/2017 4:27"
"13075.content","klu ini bagaimana yeh apakah jkt mau di jadi kolam",0,0,"17/01/2017 4:24"
"13076.content","kalau bapak jd gubernur alexis akan rekrut untuk main di persija",0,0,"17/01/2017 4:18"
"13077.content","emang itu kerjaanya demo",0,0,"17/01/2017 4:16"
"13078.content","iya nih en tau carany gmna bs dong bikin proposal en terus proyek percontohanny",0,0,"17/01/2017 4:15"
"13079.content","maksa banget pgen menang jdi mntri saja gagal cocok jdi sales marketing penuh teori",-1,-1,"17/01/2017 4:12"
"13080.content","brur orang tidak jalan program",0,0,"17/01/2017 4:11"
"13081.content","kasi orang miskin selalu eksploitasi tuk raih kuasa",0,0,"17/01/2017 4:09"
"13082.content","nyata orang yg hanya manis di mulut",-1,-1,"17/01/2017 4:06"
"13083.content","dr nyapres jadi bela jokowi sekarang orang prabowo kalau kalah gatau kmana lg deg",0,0,"17/01/2017 4:05"
"13084.content","dengan mudah gada seluruh rekam jejak prestasi dan nama baik demi cuma jabat orang gubernur",-1,-1,"17/01/2017 4:04"
"13085.content","biarin saja kan tidak bikin malu islam dia",0,0,"17/01/2017 4:01"
"13086.content","tidak pantas ahokdjarot korupsi bagaimana",-1,-1,"17/01/2017 3:58"
"13087.content","ayo kampanye blh jangan ngasih janji palsu",-1,-1,"17/01/2017 3:56"
"13088.content","survey kecil kemaren",0,0,"17/01/2017 3:55"
