text,is_kelas
bumi pertiwi nkri tidak butuh nonpri bagai pemimpin,0
lambat pst kbnran ungkap gamblang siapa mrk demo bendahara senjata ahokdjarot sudah by,-1
semoga panjang umur rahmat tuhan yme segala masalah cepat selesai dewasa bapak kita semua nkri,1
tidak gentleman banget ngeles bajaj akhir pusing keliling parah payah mentalitas tidak gentleman,-1
mereka sangat over menang mutlak mau hura serang sana sini kenyataanya pemilih jauh kasihan,-1
tuhan suatu saat pasti turun tang angkat derajat,1
bumi pertiwi nkri tidak tempat nista agama,-1
memang gubernur bapak tidak habis ide rakyat sejahtera rata tuju mimpi,1
ultahnya,0
bon anniversaire ibu veronica anda cantik sekal foto bapak ahokdjarot ganteng gbu,1
ahokdjarot jangan jangan program nyontek saya,0
saya lebih percaya orang hidup gaul tuhan,1
din syamsudin rasa adil kasus oleh pihak wenang sele,0
metz ultah buat ibu gubernur dki semoga sukses,0
selamat ulang tahun ibu basuki semoga tuhan selalu lindung bapak gubernur kami,1
meski salah tetap tidak boleh tambah sasa sbg sedap provokasi nama,-1
rugi materil sejumlah uang masalah iman kenapa ganti uang materiel,-1
tepat sekal semua uang sampai habib lutvi mau gugat ahokdjarot ganti,1
please bantu langsung cek ig,0
saudara partai ya gerindra lawan pilkada dki cerdas kalu nipu,-1
buni yani calon ganggu demi taipan mari dukung polisi,1
asemmm terus nama baik,0
selamat siang bapak ahokdjarot bapak memang tidak kenal saya saya sangat simpati bapak tambah sukses ya bapak,1
hasil kerja nyata bukan kerja prihatin,1
apalagi dana besar biaya hasud ya,-1
pns habis rapat awas kinerja malah naik anggar nista ter,-1
dki ajur tanpa,1
harus paling salah ya dia pasuk ahoker buat gaduh neger slg fitnah,-1
ibu gubernur veronica tan sehat selalu sukses terus tuk damping bapak ahokdjarot,1
ibu semoga tidak lelah bantu bapak ahokdjarot kerja beri sllu semangat ahokdjarot tetap kuat ya tuhan,1
bapak ahokdjarot saya orang jkt meni saya tangsel saat ikut suami n pilkada bsok rentak apakah sini pilih bapak,1
pantes ain,0
wah abang pas banget kias kondisi,1
bapak depan anda jalan martir bhinneka an atau gubernur dki periode dua jalan sam,1
pantas ngotot bela bayar,-1
kasih sayang muslim ahokdjarot aksi bela islam,1
sapu jalan lap tembak cibubur tanggal,0
pantesan mereka berani jihad bela ahokdjarot nyata,-1
depresi,-1
bapak kapan mau syahadat bener bapak hidayah milik tuhan saya hanya tanya semoga cepet mampir lubuk hati bapak,0
ganti mu bapak bubar fpi,-1
waah seru,0
mu ckp rombak sj,-1
jegal ahokdjarot agussylvi gubernur pres,-1
bapak mhn tanggap apakah resmi apakah wajib usaha kasih thanks,0
mu fpi dibyr by tw ts,-1
sapu depan kodam cibubur tanggal,0
sapu jalan wiladatika cibubur tanggal,0
maksud bapak tidak usah kasih piala piagam x ya harga ya penting,0
darat udara air salam jari tetap,1
selamat ulang tahun ibu vero ahokdjarot semoga awet mudah tambah cantik serta sehat selalu,0
met ultah buat ci vero sht pjg umur sukses sll tetap setia damping ahokdjarot salam suka n duka n tuhan berkat,1
langsung pesan tiket,0
kacau ayan ptsp jakarta sekarang dl jam bapak masih aktif tidak brani minta uang sekarang urus sip dokter gigi minta ribu,0
apa benar nyata bapak,0
duga sejumlah politis halal segala cara menang pilkada dki l,0
ibu veronica,0
temu urus pusat baitul muslimin indonesia dng cagub dki jakarta partai besar,0
tuhan mau maaf umat buat dosa masa kita sbg manusia tidak sperti,1
bapak sudah minta maaf atas ksalahan beliau buat,1
kira kutuk spt apa bapak,0
hellooooo sampah serak,-1
giat transit aderay l cibubur tanggal,0
ug suka maim kata cari arti ahokdjarot bukan ya,0
ibu selamat ulang tahun istri selalu setia damping saya veronica,0
pilkada dki,0
selamat ya veronica semoga tuhan subhana wa taala selalu beri sabar kuat kepada ibu damping bapak ahokdjarot,1
ya hampir lupa apa kabar,0
makanya ngotot maksa tahan segera,1
adil sosial dulu tidak kuasa rasa adil unjuk kuasa tidak kuasa,-1
halang malikat maut anda percaya bapak,0
meski paksa terima status sbg sangka tetap tabah tidak kayak,1
aman tidak intervensi tetap live siar bagaimana sidang bapak atas kapal pelni tengah samudera,0
putus nista agama adalah kami mayoritas jtaan hakim hanya formalitas,-1
bikin gaduh asal masih pegang rahasia penting anggap bagus malah,-1
cfd tidak boleh buat arena politik ya parade banyak bendera partai famplet dukung ahokdjarot apa,-1
beda kualitas ama jauhhhh,-1
arti kamu munafik julayyyyy iya kata bung tewar badan mu bau anyir apa benar,-1
sinyal buruk antena kamu mungkin patah kali bro,-1
jangan nyerah hingga akhir bapak ahokdjarot jakarta butuh orang jujur seperti bapak,1
kami mayoritas jtaan hakim harus tunduk kami harus penjara atau kami penjara,-1
istri kamu cina ahokdjarot wah rasis cina cuma mau kawin cina baur,-1
bapak basuki bs minta tolong buat ucap selamat ulang tahun istri saya betul tanggal ibu veronica,0
masyarakat tahu siapa paling busuk orang,-1
semangat bapak banyak warga do terus dukung bapak masuk saya,1
betul bapak hny didik masyarakat emis mental tempe mati kreativitas,1
selamat ulang tahun ibu veronica tan tuhan berkat ibu keluarga,0
majelis hakim kasus ahokdjarot tentu besok,0
bohong soal guna dana bansos hanya dasar proposal,-1
ahokdjarot ya tidak ponakan saya chungchat,0
bansos hibah tni polri salihara bagaimana bapak,0
bukti orang tua bawa dunia korupsi alkes tim,-1
bukan bersih tidak korupsi apbd bagi kecil korupsi,-1
jebak betmen mending kamu olang pikil sendiri kasus nista agama owe sudah bosan kamu olang,-1
mrk benar rupa isis balik kata fakta propaganda sengaja beneran busuk mrk trnyata,-1
y ibu smg pnj umur tabah tetap setia mndampi tidak bapak ahokdjarot yv saat sdg proses sabar y ibu ttpberi support bp tks,1
bohong soal guna dana bansos hanya dasar proposal by,0
semangat bapak kami dukung anda bapak,1
pasang bahagia bapak ibu veronica selamat ultah ibu veronica selamat ultah kawin kalian,0
wujud bapak rakyat kurang mampu gbu,1
jangan lupa sang nista ya,-1
ujung duit relawan calo para cukong jarah apbd apbn bumd bumn,-1
iyaa tolong tangkap nyampah cfd politik cfd,-1
beri kail bukan beri ikan,1
mantap bapak,1
ya jauh lbh busuk,-1
angin tahu siapa baik,1
congratulations berkah n barokah,1
mulai pesta ria bagaimana ahokdjarot tidak gubernur rakyat jkt semangkin gembel,1
selamat ulang tahun ibu veronica balik orang pria hebat istri setia doa ibu vero,1
met ultah ibu vero semoga panjang umur sehat slalu,0
begitu singkat padat jelas hanya njenengan sendiri prof tau arti apa smart,-1
kl gembor gembor bantu sosilo bantu sosial arti sdg didik bapaknye,0
pepatah anda sopan kami segan,0
langgeng jaya ya ahokdjarot,1
satu periode dua bikin gaduh apalagi dua perang saudara kita,-1
maksain hendak kamu koar spya orang lain ikut sekuler,-1
selamat ulang tahun ya smga sllu sehat sukses,0
tetap semangat p ahokdjarot,1
mulut busuk kayak kentut minta periode terima nasib dah periode hotel prodeo,-1
buat ibu veronika sehat tetap semangat ya ibu,0
saya sendiri harap ahokdjarot tidak banyak rubah gaya setelah gaya tidak milik oleh kaum munafik,1
ketika ahokdjarot maki dia maki koruptor suatu mau laku oleh juta warga tidak mampu tuju ahokdjarot,1
sudah bilang ahokdjarot fitnah soal mulut comberan punya km lebih bau,1
slama sudah adem ayem sejak ahokdjarot nista alquran mulai emang ahokdjarot tidak jaga tu mulut comberan,-1
adil sosial bwt adalah hanya level sosial tentu bukan urban poor wong cilik fak,-1
klw mau bahas adem harus apple to apple ya jangan emosi bro,-1
mgkn adil sosial versi ya nelayan orang miskin kelas tengah bawah singkir jakarta,-1
bapak agar tentram bangun jakarta kapan silaturahmi muka agama,0
selamat ultah semoga tetap bahagia semoga sukses periode datang,1
kamu mau fatwa silah makan fatwa sendiri jangan dicekokin orang lain,-1
masa ngaku kasih laila merta bilang kasih laila pi ahokdjarot,-1
kamu mau fatwa mana ttg bom bunuh diri haram larang fatwa dai indonesia apa arab,-1
adil apa masalah cfd tidak adil bagaimana masalah lain ujungxnya gusur gusur,-1
tingkat percaya diri ahokdjarot pernah terbang anak rusun valencia,0
lakum diinakum waliyadiin sudah jelas islam bagi agamu bagi kami agama kami ahokdjarot km mulai,-1
met ultah buat ibu veronica semoga panjang umur p ahokdjarot menang mutlak putar,1
kamu ahokdjarot rusak negara,-1
siapa blg negara negara agama ni maling teriak maling maksa buat indonesia pagam sekler,-1
mna ahokdjarot stiap aksi sll komen mslh taman nh massa byaran bagaimana,0
kamu blg smua diri ahokdjarot kerja malah khutbah bahas iman,-1
harga yakin umat islam bahwa pilih pemimpin harus iman masa ahokdjarot kerja malah kampanye bawa agama,-1
tidak kaya terus ain nista agama,-1
rumput tidak penting penting bapak punya akhlak paling islami mau sanggah sudah banyak bukti nyata mana bapak,1
sudah hilang argument akhir ingin paksa hendak jelas ahokdjarot fitnah,-1
emang bilang siapa tetap jelas orang bom bunuh diri demi islam atas nama islam fakta,-1
jelas ahokdjarot nista agama islam wajib dijukum,-1
btw kelompok bom bunuh diri bukan ajar islam islam larang mrka sempal islam,-1
mulut lbh busuk ahokdjarot ahokdjarot lbh nyali drpd spt curut kecut,-1
jelas islam larang hal klw indonesi silah hukum kayax lri topik,-1
lihat laku kamu suka paksa orang bukan jauh lebih nista,-1
selamat ulangtahun ibu vero sehat terus damping bapak tuhan yesus berkat ibu bapak anak segala baik,1
maaf saya timur stlah lihat video ahokdjarot utuh asli bru sadar klw dia olok agama islam,-1
selamat ulang tahun ibu vero doa baik ibu,0
singgung sebab provokasi kelompok kecil guna gerombol massa,1
ahokdjarot minta maaf hal singgung bukan substansi tindak,1
semoga rumah tangga tetap selalu bahagia keluarga kasih gbu,0
kamu aneh wong ahokdjarot sndiri sudah ngaku salah cuma klw dibiarin tidak jalan hukum indonesia,-1
arti nabi nyampaikan al maidah sebut ahokdjarot bohong paham tidak ahokdjarot sudah jauh banget lompat pagar,-1
met ultah ibu vero,0
kamu pilih ahokdjarot tolong share,0
ibu vero sehat selalu gbu,0
makax ajar islam bener mana banyak ngaku kasih laila masalahx,-1
ayo ahokdjarot tunggu counterattack,0
tetap bunuh diri atas nama islam demi islam emang km tentu mrk mau bunuh diri atas nama apa,-1
selamat ulang tahun semoga bahagia hari bawa berkah sukses,0
silah ulama sebut ahokdjarot ngelapor mah bukan masalah agama,-1
agr bs lnjutkan layan rakyat n brantas koruptor,1
al maidah ayat tentang bencana,0
rekam data ktp akhir september sampai sekarang ktp belum minta maret balik,0
agr ahokdjarot bs lnjutkn layan rakyat brantas koruptor,1
semoga bapak ahokdjarot dpt lebih bijak laku adil sehingga tidak perlu warga sakit,0
apa salah bom bunuh diri bohong pakai ayat jihad aneh,-1
ibu vero wish all the best salut ketegar ibu tetap semangat ya bapak n ibu ahokdjarot doa terus kami naik,1
benar tu bibib rizieq sok ngatur negara,-1
met dirgahayu ibu,0
selamat ulang tahun ibu vero tuhan membetkati,0
bukan soal dapat pos anggar bansos,0
ahokdjarot sudah bukti,1
pasti pilih ahokdjarot,1
sabar,0
btppelayan dki halal,1
bukan nista alqur an kami,-1
ruang keluarga asyik santai love it,0
fitnah bagaimana sudah jls ahokdjarot lampau batas ngatain jangan mau bohong pake al maidah dia sndiri mlmpui batas,-1
bornday buat ibu veronica kira berkat tuhan kasih hikmat limpah,0
gbu for ahokdjarot tetap juang pantang serah kami percaya tulus kami hanya ikut doa,1
selamat bapak,0
sabar brother indonesia masih belum terima style open leadership kamu ahokdjarot,1
selamat ulang tahun buat ibu tetap semangat salam teman jaya ahokdjarot,1
sehat selalu both of ibu vero semoga selalu lindung tuhan,0
jangan mau dibodohin pakai intoleran dll usak pancasila harus buang jauh jauh indonesia,-1
harus masukin botol kantong blakang tu pipi lebih sopan,-1
selamat panjang ur ibu veronica berat ya damping bapak,1
bapak kl rusak taman sbg cagub cawagub apa,1
upeti berik pihak lokalisasi jabat kotor waktu lumayan giur cuma bapak,1
bapak kawasan cfd taman hancur bau pesing orang buang air sembarang aksi bapak ng marah,0
ibu vero selalu ya ibu buat bapak jc,1
dia fitnah cara keji oleh mmg sudah punya niat tidak baik,1
biasa bapak marah marah kl rusak taman kemarin bapak aksi,-1
bner buat pusing oleh,-1
kami selalu ajar bantu tolong fakir miskin yatim piatu,0
ibu ceronica smg shat slalu,0
smg lnggeng bapak ahokdjarot ibu vero love,0
smgt bapak ahokdjarot cinta,1
saya tanya pilih siapa nanti dia bilang nanti,0
selamat ultah ibu vero wish all the best tetap istri baik,0
dia salut ahokdjarot jarot dia ragu lain,1
ibu veronica tuhan yeusu selalu berkat lindung semangat ya ibu terus damping,1
bagaimana kabar kasus sangka nista agama om,0
selamat ulang tahun ibu veronica panjang umur tuhan berkat ibu keluarga,0
masuk om sudah tahan tidak kaya tuan mu,-1
pagi saya ngobrol supir ojek dia suka ahokdjarot,1
kami siap terima bayar,0
siapa benar acak nkri,-1
selamat ulang tahun ibu vero sehat selalu damping bapak bahagia selalu bapak keluarga yra,1
slamat ultah tuk ibu veronica wanita tangguh smg pj umur sehat sll dbr bijaksana atur anak kluarga,1
bapak jangan lama cuti birokrasi leyeh sedih dah,1
selamat ulang tahun ibu vero sucses selalu salam jari buat bapak ahokdjarot priode,1
slamat usia selalu sehat sejahtra,0
panjang umur makin strong kuat sehat sukacita penuh damping ahokdjarot,1
selamat ya ibu semoga selalu sehat damping bapak jakarta lebih baik,1
ibu veronika saya cucu keluarga besar pesantren saya kagum bapak ahokdjarot saya tahu beliau putra bangsa baik,1
selamat ultah ibu veronica kira berkat tuhan senantiasa limpah buat ibu l tetap setia damping bapak ahokdjarot,1
selamat ultah ibu vero tetap kuat tabah siap setia selalu kasih kristus alir keluarga bapak ibu,1
selamat ulang tahun salam sukses selalu buat istri bapak ahokdjarot,0
selamat ulang tahun ibu veronica damping bapak ahokdjarot ya ibu lewat tahap penuh coba,1
balik pria hebat wanita hebat pula selalu setia damping,1
selamat ulang tahun buat ibu veronica salam jari,1
belum sudah flyover kuning sisi selatan des tiap hari pulang kerja hampir jm skr menit,0
wanita super damping bapak ahokdjarot suasana apa ibu vero tuhan allways with n luck,1
kirim nusakambangan berisik sekal,-1
ahokdjarot mw tidak gubernur jabar,0
ibu veronica jbu tetap setia damping bapak,1
bapak sudah tular semangat ayan baik sangat peduli ayan masyara,1
selamat ulangtahun ibu vero,0
sudah game over jngn sok saat kuasa tuhan kasih cash apa buat,-1
gilaa gua bgt spanyol belum sampai kereen bapak ahokdjarot bapak ahokdjarot,1
selamat ulang tahun ibu veronica semoga panjang umur hidup bahagia selalu bapak ahokdjarot,1
selamat ultah ibu veronica sehat bahagia terus ya ibu salam buat anak sulung tampan,0
lanjut bapak banyak bjbit bola program lanjut bapak tingkat sampai,1
selamat pagi indonesia selamat pagi mr president selamat pagi mr governor selamat pagi tweetl,1
selamat ulang tahun buat istri cinta bapak ahokdjarot semoga ibu panjang umur sehat senantiasa lindung tuhan,0
ulah dukung kalian,-1
ayo cinta kita sebar ayo,1
selamat ulang tahun ibu veroo semoga selalu wanita bijak nan anggun samping bapak hanya,0
bijimane turut ahokdjarot punya pergub,0
saya hanya makan waktu menit tanpa biaya setelah kasih surat saya masih bengong kaget cepet,1
saya serius ingin jawab bahwa ibu delik korupsi pidana khusus delik nista,-1
luar biasa aura tempat,1
pemprov dki sudah tetap bahwa cfd tidak boleh manfaat giat politik berlaku semua pihak,0
selamat panjang umur ibu veronika sehat kuat selalu tuhan berkat,0
semoga mau nemenin penjara nanti,-1
saya meni thn sblm bapak jokowi n ahokdjarot gubernur saya rasa urus surat untk mnikah susah,1
slmat ulang tahun ibu vero,0
bagi r penting duit,-1
selamat ulang tahun ibu panjang umur tuhan berkat,0
selamat ulang tahun ibu veronica tuhan berkat tiap ayan ibu,0
selamat ultah ibu vero tuhan berkat selalu,0
omong konsultan ya,0
bukan bung narto bukan langgar agama lama bagi bagi rata dki sekarang tutup,0
baca bener tidak,0
mereka lupa kali ya cagub dki jakarta belum calon presiden indoensia,0
sidang perdana kasus bapak gelar kamis nov mari kawal suai tuntut aksi ust,0
selamat ultah ibu vero semoga panjang umur sehat selalu berkat tuhan jbu,0
ayo kita cerita prestasi jajar bagai bentuk dukung kita buat ahokdjarot,1
selamt ulth ibu,0
jalan depan rumah ibu tiap hari sapu got bersih belum jalan utama trotoar rapi banget,1
ibu vero semoga apa disemogakan tersemogakan,0
gubernur tahana terima adu ibu kartini warga cempaka putih rumah lemb,0
semoga tetap lindung tuhan jesus,1
sebab gaduh siapa situ tidak singgung sebab gaduh dia tidak nista agama tidak bakal ribut,-1
gubernur tahana terima adu ibu kartini warga cempaka putih rumah lembang,0
selamat ultah ibu sehat selalu beri kuat segala hal jlu,0
terima kasih buat ibu sudah selalu damping bapak semoga bapak sll lindung tuhan,1
usai acara kita indonesia fayakhun adu bacot fahd arafiq,0
transportasi murah rasa oleh banyak orang bukan hanya warga jkt semua pinggir jkt,1
tidak sabar lihat cerdas bapak debat nanti,1
selamat ultah ibu vero smga sehat sukses selalu yra,0
slmt ultah buat ibu smg panjang umur slalu dapat berkah sen tiasa beri sabar,0
sejak thn akhir rumah tidak banjir entah jkt tidak pernah hujan atau bapak ahokdjarot kerja bagus,1
tanda para pndukung nista agama tidak layak hidup muka bumi,-1
mana bretika ngaku ramah budaya atau dibully radikalis,-1
ibu veronica,0
siapa sindir tka atau wisatawan,0
wajah kalian tonton kita indonesia jorok maluin,-1
selamat ulang tahun ibu vero semua baik buat ibu klga gbu all,0
s unpredictable ktm kawin teman td malam dahulu kmi rakyat jlata jubel dpn lift r ma,1
apakah niat motivasi sebut al maidah noda nista agama usaha me,0
apakah adaniat motivasi sebut al maidah noda nista agama usaha m,0
apakah niat motivasi sebut al maidah noda nista agama usaha m,0
siapa cabup bekas kl wabupnya ahmaddhani pasti,-1
apa kata,0
semoga istri bapak ahokdjarot selalu fit bugar agar selalu damping bapak ahokdjarot tugas berat yra,1
apakah niat motivasi sebut al maidah noda nista agama usaha men,0
selamat sukses terus jk buat baik tentu kaget,1
selamat ulang tahun ibu veronika semoga tetap kuat hadap coba,0
apakah niat motivasi sebut al maidah noda nista agama usaha me,0
semoga panjng umur sehat bapak nmr meminpin dki kembali doa kami,1
apakah niat motivasi sebut al maidah noda nista agama usaha men,0
apakah niat motivasi sebut al maidah noda nista agama usaha,0
gombal jual produk jangan php in belum alam lol,-1
day ibu vero,0
selamat ulang tahun ibu vero smg tuhan sll berik baik ibu vero keluarga jbu,0
ibu veronica hormat dukung terus bapak basuki,1
selamat ultah ibu semoga selalu sehat gbu,0
selamat ulang tahun ibu vero semoga selalu damping selalu ingat bapak tindak,1
ibu vero kuat terus damping bapak ahokdjarot tuhan yesus berkat limpah limpah,1
fakta program kinerja peduli generasi muda persepakbola tanah air khusus dki,0
fakta program kinerja peduli generasi muda persepakbola tanah air khusus dki,0
giat subuh gajah t jalan ig ngurah rai l klender,0
selamat ulang tahun ibu inspirasi buat kita diri teguh iman dukung benar,1
ibu sehat n bahagia slalu,0
selamat ulang tahun ibu veronica gbu family,0
selamat ulang tahun ibu veronica terimakasih unt tetap setia terus beri semangat unt our fantastic beast inih godbless,1
selamat ulang tahun ibu gubernur dki ibu veronica semoga beri sehat kuat ketabahan mensupport suami cinta,1
semoga bawa berkah tuhan maha kuasa,0
semoga bapak sehat selalu,1
selamat pagi anak bangsa indonesia,0
mohon bantu teman report akun gadis sampul atas dia sering bicara kotor mohon bantu spy tidak adu domba qta,-1
ya ampun lonte sampul pagi buta sudah bikin dosa omong kotor harus ucap benar cina mencret,-1
selamat ulang tahun ibu veronica semoga panjang umur sehat selalu ibu,0
siapa,0
luar biasa akhir mimpi anak rusun wujud bapak,1
ibu veronica selamat atas setia damping bapak basuki jbu abundantly,1
spanduk tidak malah byk siletin om khusus pas gbr bapak saya ikut prihatin,1
buat ibu vero bapak semoga ibu selalu berik kuat ketabahan menhadapi tsunami politik,0
kasatpol pp tambora,0
hopeless ama mental sini pns seperti tidak heran warga antipati,-1
sudah saya renung abang tuhan kita raja damai abang saya sudah ketemu langsung bapak,1
gara cuti coba lihat hasil kerja tahun hilang,1
res kepala satpol pp tambora,0
bus cina karat impor pncitraan tutup kbusukn,-1
selamat ultah ibu veronika semofa depan semua lancar ya,0
maju terus bapak ahokdjarot kamu kutuk,1
waduh mantap ni es gratis bapak,1
cuma punya semangat rubah jakarta lebih baik lain nol besar omdo,1
ikut partisipasi merchandiser dag cara tidak langsung ikut bantu gerak dag tuju posko wa,0
tuju kejdan luar jkt sengaja buat mau tunjuk powerfull ormas radikal jelang sidang dec,-1
edisi kerja tuju posko dag pasang ahokdjarot satu putar kita,1
ohg gitu ya semoga selalu sehat,1
jangan pecah ya rekan dukung tetap fokus dulu dukung beliau luar jkt akn push kasus intoleransi terus fokus,1
sementara rekan pndkg hrs tetap fokus sidang buka mhon rekan luar jakarta terus tekan pmrnth,1
parah kalie pinjam sabuga itb natal saat sang nista be belum penjara lhoe kuasa tv sebut is,-1
selamat ulang tahun ibu vero tetap setia damping bapak gbu,1
jamsn ahokdjarot banysk sekal tidak trsnsparanan beli tanah sendiri cengkareng,-1
kenapa harus mu minta maaf,0
siapa iv lebih besar damai awas kader nasdem parpol dukung,0
awas nista agama bacot jangan sampai lolos jerat hukum siap,-1
polisi belum pasti lokasi sidang ahokdjarot,0
saya brhrp kt mnygkut slh satu agma tidak usah singgung bgini akbtnya bla bapak kntroll bcr wl ucpn bapak ahokdjarot porsiny bnr,1
duga makar tahan bagaimana sudah status sangka,-1
memang waktu larang sholawat monas kamu semua mana,-1
kurang satu adalah bagi mereka ahokdjarot kafir anti korupsi sebab,1
adalah lbh baik bagi ingin berik support sidang kpd dik dtg kompak lbh awal agar dpt mghindari intimidasi,0
monas bukan sabuga jakarta bukan bandung bukan,0
tetap hati bapak,1
ganggu bapak streamingnya bapak mr mr ibu,0
bapak ahokdjarot jangan bus zhongtong kirim kemari mumpung bapak ahokdjarot cuti ya,-1
da bosan,0
ahokdjarot seperti ahokdjarot hanya mulut jangan seperti pantat keluar kentut kotor,-1
ustadz sesat kritik diplintir mjd nista agama,1
blok suami saya,0
pilih ahokdjarot ahokdjarot,1
sedih tidak bayang balik kejam kumis,-1
salah orang suami,0
brati doi poligami bos hahhaja,-1
sebab emang bapak dukung mu kelakuanya,-1
kenceng gegara duit ahokdjarot,-1
hanya berani kritik ustadz sesat sebar benci agama lain we love we need,1
ahokdjarot nanti bui kita wajib dukung ahokdjarot,1
buat jangan ngantuk sambil nunggu pasien,0
mama sby bas nampaknya partai bapak mau karam,-1
mei pulang syarif loyo n minta pijit,0
mei cilaka syarif tadi omong ama johan budi,0
inggrit tansil masuk islam kansil n vero tansil famili,0
mama ahokdjarot tugas negara mau bui rizieq kata orang,0
giat compaq t lps permata rw l pdk kelapa,0
jangan takut bukan simpan ahokdjarot wanita baik,1
tuntas gajah t giat rw l klender,0
monitoring kasih dinsih duren sawit dipo rw l pdk kelapa,0
harus tindak nyata berani lawan preman topeng agama spt pernah laku bapak tegas bapak,1
dlu kata tidak niat jahat aparat hukum lelet n mencla mencle,-1
giat lintas germor jembatan abidin bkt l pdk bambu,0
andai abang gubernur jabar kembali gubernur ibukota fpi mungkin habis tenaga,-1
giat gajah t pool gerobak rw l duren sawit,0
partai sokong,0
bila timses rendah ormas saat kampanye tidak puji apalagi leceh tokoh parpol dukung mrk bukan ikan,-1
harus tegas hadap timses semangat cari roti bila tidak maka muncul mukidi lain tanpa lihat sopo mukidi,-1
bagus abang once tidak kayak sibotak,1
apakah bubar ibadah umat lain adalah nista agama tanya,-1
aksi buka yohanes ayat korintus ayat raja raja ayat petrus ayat timotius ayat,0
mulut mulut babi km salah satu babi bela tuhan babi km,-1
wajah siapa nyata saya kenal km km bajing ustadz porno,-1
tunggu,0
walau wajah jelek jika sopan tarik,-1
azah ya khaaaan p,0
muka jelek ya suka marah sabar,-1
jelasssss tidak kataaa mereka bukan musuh pasti kata sudah nista al q,-1
mulut berantak koreksi diri km manusia dajjal,-1
apa berani bongkar kasus,0
bapak mulut berantak ya,-1
jangan jari mnunjuk orang otak udang smntra jari mngarah kdirimu,-1
jiaaah nyata pantas mulut jamban,-1
lumayan trilyun bancak rame,-1
suami kasatpol pp tambora,0
bapak ahokdjarot saya kamu saya bye negara,1
justru profesional turut standar metro,1
tegak benar musnah ontaaa picik,-1
kencengggg bapak hajarrr onta busuk,-1
jangan dengar bapak orang baik memang benci orang jahat dukung semua orang jahat dpt bantu orang baik,1
tv para pki cina durjana laknat sikfir laknat buldog mulut busuk kafir,-1
tidak enak tidak nyautin,0
gps bus kenapa sekarang ngaco layar tampil posisi bus tidak suai datang bus mohon baik,0
mari sikap adil kepada,1
thank buat artis idola,0
lebih baik saya bilang jujur nyontek program drpd sok klaim program bukan bikin saya sendiri,1
makanya mba lain kali jangan asal nomong repot kayak asal omong bikin ribut se,-1
overdosis agama sinetron ya kyk gin,-1
wew ade buzzernye langsung nyamber,-1
kapan rumah lembang ikut,0
aneh bapak kasus nista agama oleh bilang kasus biasa nuntut adil juta orang,-1
cari sendiri perlu banget,0
giat lintas panther jalan rasunasaid,0
siapa mau,0
jangan didengeri bapak gubernur orang omong tidak sopan biasa orang bener mah banyak tidak suka dunia,1
kembang mana benci anda coba sebut jika benar,-1
rasa rasa bakal paksa ikut jejak socrates sukarela tenggak racun meski yakin atas benar,1
maksimal titik,-1
saya orang islam tidak turn jalan bela didik anak supaya bs ibadah benar,-1
pahlawan apa mabuk kamu,-1
sarcocytosis daging import tular manusia be carefull,0
jikq penasaran seseorang poin terus hidup avvdol heso saya kepo bapak maaf,0
lo ngmongin sangka,-1
apa beda orang hati penuh benci,-1
luas wawas anda agr lihat orang sisi positif lanjut sekolah bla perlu,-1
selamat malam mohon bantu tindak sampai selesai tindak pohon tumbang tks,0
maju terus bapak ahokdjarot jarot saya muslim tetap dukung bapak,1
syerem,0
jelas lebih baik pilih sudah bukti drpd masih hrs gu bukti tidak bukti biasa cari alibi,1
orang bodo dikalahlan oleh bodoh,-1
bagaimana bapak dukung anda satu,-1
mantap,1
bapak ahokdjarot saya yakin bahwa orang spt anda butuh negara lebih maju lain zonk,1
boleh saya nyumbang klau memang ngotot,1
polisi minimal buat tsk masa tidak berani segera tsk dia,-1
anak takut dikatain tai maling bangsat ahokdjarot jangan tiru ya orang,-1
pasar jaya sumbang rp miliar,0
sapu area lamer taman pasar rebo tanggal,0
bapak ahokdjarot tetap semangat ya bapak tuhan yesus orang seperti bapak mau kerja orang baik seperti bapak,1
jakarta perlu bapak,1
semua kasus nista agama hanya kasus dissenting opinion pihak sidik polisi,1
baru bln jalan rel tutup stasiun senen terminal dadak tra,0
lintas jalan raya bogor rw ciracas tanggal,0
buni yani bebas ahokdjarot bebas,1
akur sm dewan arti ikut sawer dukung full ahokdjarot jarot periode,1
kuasa hukum sepakat jika sidang siar live media agar publik paham konstruksi dakwa fakta,0
lebih jijik mana sangka nista,-1
live acara pro kontra ayo simak perspektif para narasumber perlu sidang kasus siar live televisi,0
betul bapak jaksa tidak boleh bs buktiin pidana balikin p,0
padahal namany aprogram warga harus tau agar nilai,0
hal sudah dimengerti masyarakat kembang orientasi bisnis profit bpgubernur nasionalis dki jakarta,0
berik kami pemimpin amanah seperti bapak ahokdjarot duli ra,1
bubar ormas radikal,-1
giat rakorwil ciracas tanggal,0
selamt ulang thn ibu vero kasih tuhan slalu mnyertai kluarga ibu gbu,0
pecah ombak lindung jkt banjir rob air laut,0
maju terus beliau dua takut buat nmr pimpin dki jkt mksh tuhan tri tunggal,1
abang saya hormat saya masih buta mslh nista agama tolg kasih tw saya dmna letak ahokdjarot nista agama,1
ayo bapak kenal islam lebih islam indah islam simple bapak ahokdjarot harus sering gaul ulama kyai habaib,1
