text,is_kelas
ibu mantap pilih bapak,1
blusukan pejaten ahokdjarot dapat laku buruk,0
mantap saya walaupun saya bukan orang jkt maju terus bapak,1
salut mampu sebut sisi positif paslon lain,1
pimpin jakarta seperti orang tua anak kami ingin anak budi pekerti baik hidup kualitas,0
meski sering saya kritik byk kembang transportasi positif era bapak ahokdjarot smg mrk lanjut,1
lihat ya jangan sesat mulu debat,-1
ahokdjarot tidak ngaca gubernur marah depan publik contoh usak,-1
kata bapak kasar wanita malah kerumun wanita ya,1
ya tuhan papah menang putar agar mereka bukti kerja nyata kembali ya tuhan dengar doa,1
didik susah bangun gampang jangan semua rusak hanya gara om tante datang rumah gubernur,-1
panas dingin siap menang tidak,-1
kata sepi moment blusukan ahokdjarot paling seru rame j,1
kita tidak milih mulut comberan denga selamat jakarta jangan lupa ummat islam haram hukum pilih kafir dakwa,-1
what kamu kenapa waras,-1
dp cicil apa angsur rakyat jkt umr jt an wah janji omong kosong,-1
kunjung rmh teman rusun tanah tinggi silah antum jago teriak banding rusunawa disedi,-1
wlwpun tidak milih doa saya trbaik jakarta indonesia saye dua,1
anak tuhan doa aish,-1
agama konstitusi les,0
bapak ahokdjarot saya sar sblm tanggal feb kirim doa makam bapak anda makam agussylvi dur pasti jalan baik bapak ahokdjarot,1
hujan tahu sudah mau masuk kantor,1
mana kampret teriak makin curang lihat,-1
duduk jakarta satu tuhan tidak ahokdjarot ahokdjarot menang satu putar,1
saya bukan orang jakarta bapak saya yakin bapak psti akn pimpin putran tuhan tau siapa tulus n sungguh bkrja gbu,1
dakwa sudah kembali aneh negara jabat status dakwa lenggang bebas jumawa,-1
afa rizieq presiden firza setress saya emma,-1
jangan lupa kunjung candi hambalang,-1
siapa,0
dy belaga bego atau belaga lupa atau bener lupa ingat gag tau,-1
emang berani non aktif takut jitak ma msp,-1
amennnnn amennnnn tanggal penruari menang telak putar ptg jujur jangan pakai duit ky pasllon,1
sukses ya bapak,1
bapak selamat pg hr pertama bapak kembali balaikota pas hr minggu pula awalali ibadah ya bapak masih bnyk mslh,1
saya surabaya saudara banyak dki semoga menang satu putar,1
bukti fitnah bapak usut sang sebar fitnah,0
tunggu hancur perang saudara,-1
saya muslim sangat malu massa atas nama islam politik kotor,-1
pancar wajah omong tidak tampak cahaya iman hati,-1
profile cagub tidak,0
rendeman bubur keren banget abang mudah putar semangat,1
tafsir salah konstitusi bebas mnjlkn agama semua pakai dalil apa,-1
selamat tugas bapak basuki maju terus kami warga warga indonesia california usa dukung,1
mudah bapak tetap amanah bela warga dki,1
dengerin jangan sok jago jangan hina ulama,-1
bspak hebat libas paslon debat akhir,1
jangan asal omong tidak alas bapak henti smntra gubernur buka dulu aturnnya,-1
filosofi unpredictable benerrrr banget sampai bapak tidak menang mimpin jawa timur ya bapak,1
telat kamu kenapa tidak jarot cagub begok,-1
sekarang sudah ms tnang mari qta brgandeng tngan nyanyikn indonesia raya utuh jkt,0
hampir tiap hari hujan jakarta tidak banjir ya terima kasih bapak atas kerja keras bukti nyata fef,1
jabat tokoh publik ulama abdi negara bsa mncontoh beli,0
doa selalu bwt bapak ahokdjarot bapak ahokdjarot,1
tuhan berkat bapak dua salam,1
pilih terang jelas,1
agussylvi mis nyuwun sewu tarif berapa,0
ya tuhan mmg ahokdjarot menang jkt lbh maju jkt saing dngn ngra sebelah,1
garong tulen,-1
drpd terus serang umat islam tlg sampa bapak tito bagaimana polri deklarasi sbg timses lb,-1
kyaknya emang ahokdjarot ahokdjarot menang lain profesional buat golong tentu tidak pantes buat jakarta,1
belum berita banjir ya jakarta butuh pemimpin seperti,1
saya slalu doa menang bapak dki negri kelak,1
bersih anti korupsi,1
ahokdjarot saya orng jakarte asli ahokdjarot najis guah pilih kamu ahokdjarot guah kasih tau ya guah pilih kamu ahokdjarot makan tai babi,-1
giniin plokis mana mau rakyat dki tamengin bacot enteng nan coward minta maaf lewat video,-1
putar menang goodluck bapak,1
tidak lawan takdir tuhan siapa gubernur masuk anda sukses bapak,1
orang slalu nyrempet agama,-1
jangan lupa bogor sudah hari hujan jakarta abang aman banjir kirim bogor,1
tuju pilih benar tahun depan masa depan tang kita jakarta for ahokdjarot,1
semoga lancar semoga bapak ahokdjarot menang satu putar semoga tidak fitnah drama pilkada yesus berkat,1
bapak mantap terus juang tuhan serta teguh langkah anda lama jalan anda lurus,1
wuiiih kena beneer paslon lain cuma longo,1
wlau saya bukan orang jkrta kenapa htiku slalu berat bapa,1
saya do semoga bapak menang milu tanggal nanti harap cuma satu putar,1
hari hujan berani ngajakin gebetan nge date daerah kelapa gading tuhan brsm bapak jajar,1
komitmen bangun jakarta utuh agar tarap internasional tidak dasar isu parsial primodial rasial,0
iya diamx capek ya,0
pastiii,1
satu gubernur mampu atas banjir sungai kotor bau,1
semoga tuhan meng menang buat ahokdjarot n ahokdjarot,1
mana sang presiden ketika lemah lawan hanya orang gubernur apakah tanda kiamat sudah dekat,-1
mantap bapak jakarta tetap butuh pemimpin rangkul agam,1
bukti nyata bicara,1
mksdnya ahokdjarot bener kl ajar konyol atau iya pic kamu cuman topeng tipu,0
dpt tebaca bapak susah kalaw korupsi uang ambil niat tidak temu curiga ambil uang tidak bawa niat,0
surat kasih bapak bapak jangan takut saya muslim tidak benci bapak bapak fokus sa,1
bagi kami pilih agama wajib hukum haram pilih kafir seperti kamu sebaga,-1
aparat wajib periksa tindak lanjut provokasi ancam hadap,0
sudin sda jakut laku eru kali abang leo minggu pr,0
salam fef fef s francisco ca,1
dukung luas spt tambah tidak hadir saya mereka butuh cuma ubah pribadi santun,1
maju terus bapak doa kami serta bapak,1
putar salam jari,1
akun palsu niyh kiw,-1
orang bijak dy tidak akn ambisi hny ikhlas hati dy sanggup erti walaupun tnp hrs mjd pemimpin taw arti,0
maju terus bapak ahokdjarot ibu ibu adalah pilar keluarga masyarakat bangsa negara,1
saya harap mah idung betompel usut kalian lama gubernur an ngapain be,-1
saya,1
serah apa kata orang kali saya mah tidak paling nyata kerja,1
iya kenapa kena skak ya terus alih isu babi buta alih isu,-1
kira kita orang bodoh hox,-1
eru phb cilincing sudah tuju eru atas ge,0
tinggal bikin tempat konser apik buat jkt bapak,0
saya justru curiga kagak ngerti hukum,-1
siapa bilang tafsir ambiguitas orang buta hukum ahokdjarot suruh ajar dia bukan pakar hukum,-1
kamu bukan orang dipic islam tidak membabibuta bagaimana kl,-1
mungkin mereka lupa cmn era banjir jakarta atas,1
jujur sekal hati nak dada asa panas nafas sesak tidak,-1
bapak tgs anda plg berat bukan tata jakarta mnyiapkan ganti orang sprti anda pimpin jkt kelak stlh anda gbu,1
mantap,1
selamat aktif kembali bapak semoga segera bapak dapat bantu kami honorer nas didik tidak terima ump bapak,1
sila simak,0
titip salam buat warga dki jakarta,0
total malah lebih tinggal cek belum terhub ma smart smart,0
lepas bapak kenapa non muslim kata bapak tidak pemimpin jakarta milik semua golong,-1
ya tidak banjir mesti warga jakarta berterimakasih kepada bapak ahokdjarot bukan malah upaya penjara,1
sudin sda jakut masih lanjut eru kali tukang jalan pe,0
putar mana lari suara s,-1
jelas belum putus adil apakah sudah siapa nista,0
abang ahokdjarot anda masih percaya warga ayan masyarakat dki maju terus abang,1
tu arti bnyak sayang bapak wanita punya naluri sangat baik,1
tidak buka tidak coblos tidak tutup salam dua jari,1
lanjut mr governor juang belum selesai,1
ayo ingat kait konsistensi dulu ngatain parpol maju lwt parpol,-1
tuhan berkat bapak jkt lbih baik,1
luck bapak ahokdjarot semoga dsegerakan hidayah bapak baca alquran bapak saya saya,1
amplop tebar kota pati,0
hari saya ulang tahun bapak ahokdjarot banget dapat ucap bapak selalu hati,1
ogah haram,-1
tuhan ijinkn ahokdjarot dsh dk dki mka hrs tuntas priode smpai stop jabatn lain delete ahokdjarot q,1
siap menang bapak,1
siapa sudah putus valid nista hanya adil,0
walopun saya bukan orang jakarta tetap saya dukung bapak ahokdjarot pahok gagal mendng nyalon jawa tengah bapak ahokdjarot,1
izin tutup jalan acara tentu mohon agar lebih tertib ya bapak,0
saya suka banget sm motif baju bapak serasi sm orgx,1
jangan lupa doa agar bebas kasus setelah pilih kembali tetap gubernur,1
saya doain bapak ahokdjarot menang satu putar,1
semoga kabul tuhan jika niat cara baik hasil baik,1
ahokdjarot belum putus tidak sa bukti video nista sudah valid,0
baru adil sidang masih langsung belum putus adil,0
doa tuhan doa orang orang benar pasti dengar oleh,1
selamat pimpin kembali sbg gubernur smg pgunakan sisa masa jabat bbuat tbaik bagi war,1
tuhan kirim saya presiden baik hati sudah dapet,1
penting hati bapak,1
jamban nista agama harus baca,-1
tanpa bayar murni warga dki,1
nkri segala ragam sejak dahulu keep move forward bapak,1
selamat atas kembali bapak ahokdjarot balaikota lanjut program kerja ahokdjarot salam,1
bapak buat rumah jompo baik jakarta ibu tua lantar,0
satu manusia tidak nyonlos banyak bacot urus sono bekas coblos dahni kamu,-1
wakil divhumaspdip,0
terima kasih atas arogansi jahat kepada umat islam sehingga tingkat iman saya kepada tuhan,-1
tuhan menang satu putar bapak,1
aneh bin ajaib presiden menteri neger telah langgar nyata ahokdjarot aktif gubernur,-1
jangan stress jes bawa santai selamat istirahat dah,0
ap mau dpertanyakan hasil sudah lihat nyata tidak dkorupsi anggar,1
satu prempuan wartawati umat muslim keroyok begitu banyak laki jubah putih diam,-1
justru anggar dgunakan baik tidak dkorupsi hasil lihat nyata,1
menang banyak,1
kami doa baik bapak benar tidak kalah tinggal bagaimana kita makna,1
pilih ahokdjarot jarot bukan hanya jakarta bening bs sperti luar biasa sperti singapura,1
bapak bnyk doa ahokdjarot juara,1
koridor asa belu masih kondisi kata tmen kerja tj,0
bgm daerah peri disekitar psr pondoklabu gandul cinere macet kali kitar labu masih kumuh suksesya,0
jangan hanya ucap trima kasih pilih ahokdjarot jarot tanggal,1
selamat tugas kembali bapak bapak ahokdjarot semoga tetap layan warga dki sampai thn depan,1
banyak bacot kamu,-1
jangan lupa dtg tps pilih ahokdjarot jarot tanggal,1
keren bapak,1
biarpun ktnya prgrm bukan prgrm baru cmn ngelanjut lama minimal hsl ya bapak,1
kereennnn keren keren,1
jangan lupa ya tanggal februari nyoblos tidak,1
bapak pilih adalah lindung konstitusi jangan mau bohong pake dalil konstitusi,0
sinar bulan purnama,1
nista sudah kembali,-1
maaf saya acuh drm waktu pertama kali senyum,0
ya tuhan semoga bapak menang putar bs kembali pimpin jkt tegas jujur bersih,1
saya suka saya suka pilih,1
basuki ahokdjarot paling matang,1
beda kelas ama bapak prof roma harus banyak ajar bapak ahokdjarot ya,1
sudah tidak ngaruh sumpah kamu sudah dakwa balik gubernur kamu tidak masalahin,-1
nonton aadc mana rangga blg bpknya bandel buat tesis bobrok orang pemerintah shg cap komunis mirip nasib ya,0
saya ridho ikhlas rela mrk semua hidup damai ruang sempit tahan,-1
semoga ahokdjarot pilih,1
ayan rakyat sudah kembali,1
orang sudah baca paslon lebih realistis,1
rugi bandar,-1
mereka seh penting jabat halal semua cara apalgi cuma langgar,-1
doa saya smg bapak pilih klpn tidak suatu saat saya cerita anak saya bapak pernah ikut dukung orang baik spt bapak,1
gbu bapak n love semoga bapak pilih gubernur jkt next r,1
sudah tidak sabar mau coblos nomer menang satu putar mereka melek this is jakarta,1
orang sudah umroh kalian caci maki mimpi sana mekah lom sampai,-1
semoga bapak menang satu putar ya bapak sehat terus bapak banyak doa bapak sukses semangat bapak ahokdjarot,1
kamu nanye siape,0
mungkin kurang iman,-1
kangen pake bangett fef fef,1
semoga menang,1
pontianak pilih boleh menang hanya sudah jelas menang tidak,1
bapak jangan lupa saran saya bljrlh tutur kata santun sangat penting bagi semua salam hormat,1
betul tidak,0
besok ahokdjarot sudah gubernur,1
jangan plih gubernur prtai korup apbd dki t bs bancak,-1
bapak saya tau bapak tidak mmbaca tulis saya tidak apa mdhn bnyk bicara saya,0
semoga bapak menang,1
bapak saya muslim saya percaya bapak ubah jakarta arah lbh baik dki sbgai wajah indah indonesia,1
persepsi emang beda agama bagi kami segala mu adalah ulama kami panutan kami saya cina marga tan,-1
saya dukung bapak doa walau saya bukan orang jakarta saya bandar lampung jangan gentar bapak semangat,1
jelas ucap bapak bapak,0
sudah persepsi orang mmng beda disesuaikan fikiran ingin masing go with your cagub luck ya,0
mengakuin salah mana jelas nista video tanpa ubah fatwa mu jelas sekal,-1
tidak jelas,1
bapak nada bapak trplh jangan kuasa bapak untung ras bapak ingat r adlh negara mayoritas islam,0
dia edit penggal acara tv dia salah sblm ahirnya tarik beking,0
masa tenang rabu februari datang tps jangan golput,0
tidak omong apa pkknya love full,1
bapak saya tidak punya pilih dki survei smrc agussylvi ahokdjarot aniessandi,0
mulai pukul bapak kembali mimpin jakarta welcome back,1
betul tidak,0
bagi besar masyarakat tau delema bapak kasus bapak adalah pemimpin negara bangsa,1
siaaap bapak jakarta lebih baik kami tetap dukung bapak ahokdjarot ahokdjarot,1
bapak jangan kcwakan syng bapak buat mrka tmbh mncntai survei smrc agussylvi ahokdjarot aniessandi,1
selamat tugas layan warga ya bapak ahokdjarot,1
bahagia lihat bapak duduk kursi langkah awal layan warga dki masa lima tahun,1
bapak bnyk syng bapak tidak sdkt benci bapak survei smrc agussylvi ahokdjarot aniessandi,1
bapak bljrlh sdah jangan ulang kemudian hari survei smrc agussylvi ahokdjarot aniessandi,0
bnr trjd saya kmrin mimpi saya tlh plkd gubernur dki mngtahui hsl kmnngn bapak ahokdjarot ahokdjarot dngn kmngn,1
mundur malu maju mentok,-1
malam warga jkt bobok tenang ya walau hujan seharaian tuhan jjt tidak banjir makasih bapak,1
kl ttg gaya bicara bapak ledak saya tuju hrs rubah dikit kl ttg nista tidak efek buniyani,0
bapak saya yakin bapak orang baik jangan kecewa kami survei smrc agussylvi ahokdjarot aniessandi,1
saya harap bapak presiden dpt sikap bijak benar kasus segera keluar pres pemberhentian sementara,-1
tulis keren ttg impi basuki impi adalah impi kita semua,1
bapak saran saya bljrlh tutur kata santun survei smrc agussylvi ahokdjarot aniessandi,0
betul sekal sedih bener nasib bapak hrs negarawan pilih cundang,-1
cerita balik aksi dama adalah jangan bicara sisi negatif sedang tuntut adalah soal,-1
semangat bapak,1
tabiat mana suka omong kasar orang tidak bener atau mana rizik dkk suka omong kasar,-1
golput bukan,0
calon mertua salto lempar lembing goyang dumang,0
bukan salah buniyani edit banyak kyai setelah lihat video bilang tidak nista,1
prestasi bapak ckckcc salut banget,1
selamat kerja bapak,1
tenang bapak kami luar jkt selalu dukung mu sukses terus berantas mafia tanah jkt,1
kaos item tulis gua ahokdjarot beli mana,0
bagaimana jelas aniessandi sbg dukung ormas fpi intoleran anarkis,-1
gpp buat ngeramein aj,0
bukan anti pati enek ma laku bukan cina emak saya cina tabiat dia najis,-1
besok senin habis sidang jangan marah marah ya bapak,-1
bhahahahha ngapa mba yakin diri sendiri tidak najis,-1
najis arti haram,-1
tidak sabar feb,1
bapak bapak bangetttt,1
hujan hampir tiap hr jkt banjir tidak apa ud lupa panas pilkada,0
habis para koruptor sampai tuntas,1
kata najis keluar perempuan najis,-1
ahokdjarot memang tipe kerja keras tidak tipe pemimpin,-1
gubernur saya lain masih cagub welcome back bapak selamat tugas kembali,1
mskpun saya bukan wrga jkrta saya sgt suka kpemimpinan bapak saya hanya terus doa semoga tuhan beri baik,1
siap bapak bapak menang,1
item amat jari ibu mega yowes pilih cagub ya gpp semoga hasil suai harap kl kalah legowo ya,1
pilih tunjuk nasionalisme patriotisme anda jangan ragu pilih,1
pasar rakyat kog tidak lihat jual fef semangat terus bapak lnjutkn pemerintahan jujur transparan profesional,0
aing bukan orang jakarta aing dukung bapak dunia sudah jajah oleh manusia haus nafsu dunia,1
benar ingat upah kerja benar bawa kepada hidup hasil orang fasik bawa kepa,0
debat mpok kmana na subuh magrib masjid ehm,0
dulu bilang begitu cuuuk,-1
sukses bapak ahokdjarot jarot,1
pret belum tau dia semua berita bohong media,-1
bukti dpengadilan bukan disosmed slh alamat bro,0
puji tuhan bapak,1
semoga anda dapat rahmat yme,1
annncuuurrrr,-1
sangat beda kita pilih gubernur bukan pilih pemimpin umat pemimpinnya harus agama umat,0
laporin abang emang ngelanggar abang cuma ngebangun opini sosmed,0
keliru bila bilang pilih agama lawan konstitusi tidak ngerti konstitusi agak ngerti,-1
jakarta landa hujan hari namun tidak banjir seperti dulu sehat selalu bapak salam,1
juru selamat jakarta ahokdjarot ahokdjarot,1
bikin iri jomlo bapak,0
bapak boleh kami dapat link isi lapor dana kampanye,0
saya tidak mau golput,1
picu kereta sumber mulut bapak,-1
dukung ahokdjarot tuluz hati gada sudah dbalik peyek trlht wajah ceria,1
wah len walaupun bukan warga jakarta saya ikut dukung ahokdjarot semoga,1
dear mantap anak medan belitung santai dulu mau lihat rumah hantu hambalang kinerja thn,1
milik rusunami milik sendiri pasti tetap bayar iur bulan tadi,-1
om tante jangan ting ya ahokdjarot gubernur,1
contoh wajah indonesia benar,1
saya mak doa bapak semoga cepat penjara,1
doa sya bapak semoga bapak menang,1
ahokdjarot siapa ya,0
kereennn bgtt,1
kamu ky punya tuhan ahokdjarot saya bingung kamu masih inget do mohon siapa saya yakin kamu pasti kalah ahokdjarot,-1
ingat bahwa dunia kita tidak sendiri cipta dunia jauh lebih rendah hati manusia bumi,0
siapa libat korup hrs dtindak tegas tnpa pandang bulu,0
hujan non stop ngk banjir thank bapak ahokdjarot,1
tetap semangat semoga memang satu putar,1
bahagia lihat gerak tuna rungu indonesia terima tawarkan support uang kerja,1
amiien sukses pilkada bravo buat ahokdjarot,1
ya tuhan mohon segera tuk mngunci bacot agar neger slmt aqidah kmi trjaga ya robb,-1
salam nomor borneo island semoga bapak kembali pimpin jakarta be be be be,1
saat pilih adlh saat kebenarn adlh titik uji karakter kompetensi kami stephen,0
perlu ingat bahwa tidak siapa dunia hakim hanya tuhan,0
iya hiks kasih psk kalijodo merana,0
bapak tlng cek ktp saya lurah sudah pndk klpa kenapa tps satu suami lurah pndk,0
mereka datang support ahokdjarot ahokdjarot,1
smua diucapin dilakuin salah mulu manusia paling bener suci jakarta cuma kayak,-1
ya robbal alamin semoga doa tulus hati kita ijabah tuhan s t,1
welcome back bapak we love bapak baik om tante hanya paman,1
semoga lancar lanjut periode dua siapa jujur dedikasi pimpin dki cara tuntas,1
ya ahokdjarot ahokdjarot menang putar salam jari,1
selamat kerja kembali gubernur kembali note barang tidak usah dipacking masih lm sana,1
mohon kuasa tuhan ahokdjarot ahokdjarot juara,1
ahokdjarot marah sebab jelas spt koruptor atau orang mau ambl kjp tunai y lawan hukum geblek,-1
mari terus doa buat jakarta buat indonesia,1
pesta rakyat,0
masa sieh bapak haiyahh tepuu ahokdjarot jangan khawatir saya tidak niat calon presiden,0
titik kita rasa para suara suara nabi hilang sifat nabi,-1
tidak balik ya elu sering mukul umat muslim hina ahokdjarot,-1
wakil presiden dulu colek,0
penting jngn pancing emosi maju terus pantang mundur,1
kenapa bapak banyak dukung bapak bapak mimpin indonesia,1
semangt bapak bukti visi misi bapak thun dpan nanti,1
ralat pesta rakyat ibu,0
doa serta bapak,1
mundur pdip boy sadikin saya tidak tahan lihat laku ahokdjarot,0
ahokdjarot menang putar,1
sukses bapak ahokdjarot masa depan bangsa khusus dki saat lebih maju depan panjang bapak ahokdjarot pimpin,1
sampai malam pesta rakyat masih seru bapak sayang saya tidak ketemu bapak ahokdjarot,1
tidak perlu nyata seperti bapak bapak,1
maju terus bapak ahokdjarot jarot anggota siap tambah suara bapak ahokdjarot jarot satu putar,1
asa jaga idealis konsisten bapak,1
sedih tidak ujung gua tanggal tidak milih dki sebab ktp masihbogor saya pilih gua dua bravo,1
kami dukung doa bapak tetap sehat cinta rakyat dki pilih mereka tanggal februari tym,1
geblekkk apakah ahokdjarot aniaya doa tidak manjur banget bukan ulama,-1
ipl apa,0
bapak ahokdjarot aktif semangat bapak semoga jakarta baik semoga bapak pilih nanti,1
bapak dulu prnh atak hal spt bapak persis,0
sungguh kasih pakai cuma semua rusunawa dki beliau tidak mau sebut gratis mereka byr ipl,1
zuhairi misrawi ya pantesssss,0
gubernur sangka tidak langgar konstitusi,-1
ridhomu bukan mu,1
byk dukung nyata buta fanatik pilih boleh beda jangan paksa pilih rakyat pilih,0
apa ya,0
semangat bapak semoga menang kami tetap prinsip dukung tidak,1
saya doa agar milu febuari sukses tanpa ganggu pasti ahokdjarot menang putar,1
saya bukan warga dki namun saya doa semoga bapak ahokdjarot gubernur semoga jika menang bapak selalu amanah,1
pilih gubernur ruji sudah bukti tuk dki jakarte bersih bebas korupsi ormas intoleran hanya kali putar,1
tangtang berani tidak,0
bukti ragam hidup indonesia baik suku maupun agama saling hormat tuhan tidak pilih kasih,0
tuju bapak bukan cuma om tante ortu mertua,1
niat baik pasti dapat dukung rakyat restu oleh tuhan maha kuasa,1
semoga sukses bapak salam jari kalimantan timur tuhan berkat,1
bapak semoga tanggal satu putar tidak menang fef,1
putar,1
semoga bapak ahokdjarot bapak ahokdjarot kembali pilih gubernur dki,1
salam jari bapak ahokdjarot semoga menang putar tuhan yesus berkat,1
jika bapak gubernur dki bapak kadis koperasi bapak,0
doa kami menang ahokdjarot jarot putar salam jari,1
walau bukan orang jkt sllu doa trbaik bapak wakil spya menang,1
bapak basuki saya bukan warga jakarta saya doa bapak keluarga sukses bahagia selalu,1
bagi pemilih ingin pemerintahnya sukses mari kita pilih nomer dua fef,1
semoga anak mereka generasi cemerlang berkat bapak tegas lanjut bapak kami doa tulus salam,1
kami rindu banjir mana banjir bapak kirim,0
bapak bapak kita jebak macet jam jalan paso giat agama ngadunya mana,1
jangan pilih pksnya pilih tidak sudah bukti hasil kerja,1
lucu blusukan pipi ahokdjarot cubit colek bapak haji,1
muslim pilih pmimpin kafir langgar alqur an,-1
ahokdjarot mmg gubernur dki cuma nerusin kerja sm kyk foke nerusin kerjaanny sutiyoso ahokdjarot cuma thn hasilny cumlaude,-1
semoga pilkada dki jalan lancar sukses,1
benar maka didik kita masalah,0
semua grgr grgr pemerintah lindung,-1
ahokdjarot blusukan tegal alur kabar hari,0
kamu do ama siapa,-1
puji tuhan imanuel bapak basuki n bapak ahokdjarot,1
nkri negara komunis republik indonesia kali,-1
satu putar buat bapak ahokdjarot bapak jarot rakyat masih butuh,1
satu putar ya,1
konstitusi mana lawan mana nama milih selera suka makin lucu mu,-1
ahokdjarot pake doa apa doa nista agama atau doa maki warga,-1
smg lancar suai harap bapak,1
luck smga satu putar bapak,1
meski saya bukan pddk jkrt saya brharap brdoa bapak ahokdjarot bs memimpn jkrt ahokdjarot abis rang orupsi fef fef fef fef,1
emma jimmy lebih punya hati ya,-1
segera balik kerja bapak dah gereget pasti ya,1
kompas atut sari roti in cctv jkt t integrasi smart smart,0
lanjut periode basuki ahokdjarot bangun birokrasi kota jkt warga jkt telah rasa hasil kerja nyata ahokdjarot,1
bapak sabar walau hujat sindir kmi tau bapak yv bik wrga jakarta,1
bapak ahokdjarot bapak ahokdjarot adalah gubernur wakil indonesia kita kaya ragam bahasa budaya agama ahokdjarot ahokdjarot,1
tetap sabar bapak ahokdjarot tetap tenang saya madura mmbri dukung inti bapak ahokdjarot tetap sabar,1
kami doa sukses selalu,1
hukum rendah dakwa kuasa malu bangsa indonesia,-1
siap bapak tetap semangat semua pasti lewat apa hasil tetap baik,1
semoga bapak ahokdjarot raih suara banyak kembali lanjut program bangun ibu kota indonesia,1
kami doa semoga pilkada aman lancar hasil gubernur baru lebih santun aniessandi aniessandi tuhan,1
doa kami bapak ahokdjarot,1
comberan menang dki saya yakin selalu gaduh ibu kota dia punya mulut tidak jaga etika,-1
bagus tara kota dunia lain lanjut bapak kami doa salam menang putar,1
semoga pilkada jakarta jalan lancar damai bapak ahokdjarot ahokdjarot,1
semoga tuhan abul do kita semua menang,1
lanjuuuttttt,1
ni dukung bapak bapak ahokdjarot,1
kasihan banget dikau punya pahit bapak ahokdjarot,1
bapak ahokdjarot ahokdjarot sabar ikhlas ya bapak warga dki uda pinter bapak pilih mana bener pemimpin baik,1
aminx syukur tutup kampanye hari doa agar pilkada dki jakarta cont,0
mau gubernur siapa,-1
smua brdoa smga brkti tuhan yarobel alamin,1
jangan kuatir abang masing masing nyusun strategi sendiri tuju menang semoga tuhan meridhoi,1
patuh alquran tolak konstitusi abal abal selalu langgar,-1
semoga damai baik buat semua,1
bacot mu ahokdjarot didik dlu mulut mu baru omong didik rakyat,-1
dtunggu oc gaya jari bapak aniessandi lentik,1
kami doa sukses selalu menang selalu salam dua jari,1
nama bhineka tunggal,1
sudah putus tidak sa kl hina ajar sendiri bagaimana ya,-1
fpi pakeaqupolitik,-1
p ahokdjarot,1
kami ikut dukung doa tuhan berik baik buat bapak jakarta gbu,1
malekat tau ahokdjarot juara,1
indah agam,0
semoga bapak dpt lanjut kembali adminstrator baik tegas jujur transparan profesional,1
sukses,1
sukses sllu bapak ahokdjarot ahokdjarot,1
semoga lancar bapak pilkada periode,1
pasti sukses bapak ahokdjarot,1
tetap menang all,1
gbu sukses sllu bapak patahkn lawan progam,1
bapak semoga tuhan selalu serta bapk l tuhan sgt cinta ind jkt pilih bapak pimpin jkt,1
kami doa semoga bapak ahokdjarot menang satu putar tanggal feb sehingga kembali ayan rakyat dki jujur amanah,1
tetap semangat bapak ahokdjarot hati jago omong hambat bapak,1
sukses bapak tuhan berkat dia selalu tolong bapak,1
bukan warga jakarta ikut doa bapak menang putar be,1
jual kalijodo masih kalah kramat tunggak sekarang islamic center,-1
amen bapak jika kalah arti banyak korupsi raja lela menang tutup semua krang rapat rapat,1
siap bapak lanjut nomor,1
semoga bapak selalu beri kata cinta limpah selalu tebar energi positif mana bapak,1
sukses bapak doa kami bp,1
doa adalah harap banyak doa banyak harap,0
bapak doa saya keluarga temen menang ingat coblos tidak,1
semangat menang,1
kami kendari tidak sedikit dukung bapak gubernur buat ibu kota cinta kami kami dukung bapak lewat doa kami bapak,1
semoga sukses nd menang bapak ahokdjarot ahokdjarot putar merdeka merdeka,1
menang tipis bapak,1
semoga sukses salam jri malang jatim,1
doa lintas agama rakyat semua suku agama baru gubernur jakarta gudluck bapak ahokdjarot ahokdjarot,1
sukses selalu bapak,1
bapak gua,1
sukses yapak,1
menang putar gbu,1
dengar komunis fatwa,-1
selalu serah tuhan ya bapak,1
luar biasa tidak,1
bapak jika bapak kenan kerja kmi sandang disabilitas nas nas dijakarta bapak kmi mampu bapak,1
emma semoga selalu,0
ahokdjarot kembali blusukan dengar keluh warga p,0
saya saya vg shalom siap coblos ahokdjarot tidak putar periode menang,1
semogatuhan yesus serta bapak ahokdjarot amen,1
lanjut selesa sudah jalan bapak fef,1
ironis ya jwbn kenapa meski hajar demo dll rakyat jkt tetap ahokdjarot urus jkt,1
selamat malam bapak saya salah satu sandang disabilitas daksa sya rasa bangga punya gubernur bapak ahokdjarot maju terus bapak,1
sarap kwe tiau rumah bapak ahokdjarot,0
please lihat video pantas,0
sudah lihat video ttd kerjasama ahokdjarot podomoro,0
saya bukan warga jakarta tinggal lamteng saya sllu doa bapak ahokdjarot agar menang pilkada nanti ya robal alamin,1
tidak sabar buru,1
basuki tukang pitnah,-1
kalian langgar konstitusi tidak mengnonaktifkan,-1
emang susah ya diri tidak ngutak ngatik isu bapak,-1
ya justru arti gubernur bapak ahokdjarot bagus,1
baru pesta rakyat semua gembira ahokdjarot menang putar,1
saya tidak ngerti masalah,0
difabel atau disabilitas adalah istilah liput ganggu kerterbatasan aktivitas,0
bukan target utama para maniak khilafah tetap bapak target sungguh,-1
terus ya menang survei,1
apakah,0
assalamuala target sasar pemberdayaan tenaga kerja disabilitas sheltered bagai sandang fabel,0
saya bukan warga jakarta saya ingin semua gubernur nkri seperti ahokdjarot maju terus bapak,1
closing statement paling santun nyerang personal,0
